Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
0162803:Serviço de manejo de animais;1;0;29;82;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;6;0;0;0;2;0;1;11;0;0;145
0162899:Atividades de apoio à pecuária não especificadas anteriormente;30;0;56;30;11;23;19;26;1;12;0;15;1;0;0;0;0;0;0;13;13;8;0;1;0;1;25;5;2;0;0;18;0;0;0;11;29;22;11;106;3;25;63;9;8;1;75;70;179;5;113;14;0;0;3;0;2;11;30;22;33;10;10;39;1214
0163600:Atividades de pós-colheita;0;0;0;7;0;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1;0;0;0;0;0;15;1;0;1;0;0;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;47;0;21;0;3;0;0;147
0170900:Caça e serviços relacionados;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0210101:Cultivo de eucalipto;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;651;0;0;0;1;0;0;0;0;0;0;0;0;0;117;0;0;8;1;3;0;0;0;0;2;201;3;20;15;10;65;0;1113
0210102:Cultivo de acácia-negra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61
0210103:Cultivo de pinus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;0;0;0;0;33;0;0;0;368
0210104:Cultivo de teca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;11;293;0;0;0;0;58;0;0;0;0;0;0;0;395
0210105:Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca;8;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;18;0;0;8;0;0;0;0;0;0;0;0;0;0;0;18;1;0;0;0;1;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;17;119
0210106:Cultivo de mudas em viveiros florestais;13;0;0;0;1;2;7;0;0;0;0;10;0;0;0;0;0;0;0;0;0;131;0;0;0;1;3;0;0;0;0;1;141;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;1;0;0;70;0;0;0;0;71;3;0;0;0;0;593
0210107:Extração de madeira em florestas plantadas;4;0;4;0;0;10;43;0;20;0;0;11;0;0;0;0;9;0;0;4;0;0;0;0;0;1;0;0;0;0;0;137;128;0;46;0;5;0;0;0;0;4;5;0;1;25;98;0;0;0;0;0;0;0;1;0;20;0;0;6;0;45;0;3;630
0210108:Produção de carvão vegetal - florestas plantadas;0;0;6;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;125;60;0;0;76;153;0;0;0;0;0;0;0;0;0;347;0;0;0;5;7;0;5;812
0210199:Produção de produtos não-madeireiros não especificados anteriormente em florestas plantadas;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;2;0;4;0;1;22
0220901:Extração de madeira em florestas nativas;32;0;60;1;0;189;18;7;0;0;0;79;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;1;6;0;89;126;152;19;0;0;23;1;0;0;0;43;107;6;127;1;463;0;0;0;0;0;0;0;0;0;0;23;5;11;0;0;0;0;1600
0220902:Produção de carvão vegetal - florestas nativas;59;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;189;21;0;1;1;72;0;0;4;2;0;0;0;9;0;84;0;6;53;19;38;0;10;572
0220903:Coleta de castanha-do-pará em florestas nativas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;33
0220904:Coleta de látex em florestas nativas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
0220905:Coleta de palmito em florestas nativas;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
0220906:Conservação de florestas nativas;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;37;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;83;0;0;173
0220999:Coleta de produtos não-madeireiros não especificados anteriormente em florestas nativas;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
0230600:Atividades de apoio à produção florestal;32;0;11;18;3;0;48;0;0;0;0;2;0;0;0;0;0;0;0;3;0;35;0;0;0;6;2;0;0;0;9;60;120;2;0;0;33;3;4;0;0;0;0;9;63;174;716;0;0;35;19;0;0;0;0;0;766;0;0;6;47;3;3;0;2232
0311601:Pesca de peixes em água salgada;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;31;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187
0311602:Pesca de crustáceos e moluscos em água salgada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;257
0311603:Coleta de outros produtos marinhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0311604:Atividades de apoio à pesca em água salgada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
0312401:Pesca de peixes em água doce;2;0;1;2;0;5;0;2;0;0;0;1;2;0;0;0;0;0;0;24;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;59
0312402:Pesca de crustáceos e moluscos em água doce;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
0312404:Atividades de apoio à pesca em água doce;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104
0321301:Criação de peixes em água salgada e salobra;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;0;13
0321302:Criação de camarões em água salgada e salobra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68
0321304:Criação de peixes ornamentais em água salgada e salobra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0321399:Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
0322101:Criação de peixes em água doce;42;1;116;16;0;5;37;10;62;2;0;27;0;0;0;0;0;0;0;15;21;19;0;0;0;0;23;8;4;0;0;0;0;0;0;0;1;15;1;6;0;0;1;0;0;2;2;0;0;0;0;0;0;0;7;1;0;0;3;0;42;13;0;162;664
0322104:Criação de peixes ornamentais em água doce;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
0322106:Criação de jacaré;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
0322107:Atividades de apoio à aqüicultura em água doce;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
0322199:Cultivos e semicultivos da aqüicultura em água doce não especificados anteriormente;15;0;0;2;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;34
0500301:Extração de carvão mineral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;19;0;0;0;4;0;3;2;0;0;43
0500302:Beneficiamento de carvão mineral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;11
0600001:Extração de petróleo e gás natural;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;891;65;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1008
0600003:Extração e beneficiamento de areias betuminosas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;13
0710301:Extração de minério de ferro;0;0;26;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;4;10533;0;0;97;0;0;676;145;0;0;0;6;0;0;0;0;11609
0721901:Extração de minério de alumínio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1431;0;0;0;0;0;61;0;0;0;0;30;0;0;0;0;1393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2915
0721902:Beneficiamento de minério de alumínio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465
0722701:Extração de minério de estanho;104;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438
0722702:Beneficiamento de minério de estanho;0;0;228;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230
0723501:Extração de minério de manganês;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;70;0;0;0;0;4;0;0;0;0;0;0;0;0;16;98
0724301:Extração de minério de metais preciosos;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;30;256;39;0;0;8;21;0;4;163;82;1;633;1;0;0;0;0;0;0;0;12;1284
0724302:Beneficiamento de minério de metais preciosos;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
0729402:Extração de minério de tungstênio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0729403:Extração de minério de níquel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;947;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;964
0729404:Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não-ferrosos não especificados anteriormente;2;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;26;0;2159;0;0;0;0;28;20;0;0;0;0;0;0;0;0;2264
0729405:Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não-ferrosos não especificados anteriormente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
0810001:Extração de ardósia e beneficiamento associado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
0810002:Extração de granito e beneficiamento associado;0;0;0;38;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;35;0;0;0;0;0;0;0;0;0;116
0810004:Extração de calcário e dolomita e beneficiamento associado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;7;0;0;0;5;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;18;0;10;0;0;0;0;0;152;0;26;9;0;0;139;484
0810005:Extração de gesso e caulim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146
0810006:Extração de areia, cascalho ou pedregulho e beneficiamento associado;27;3;65;74;8;63;69;2;28;0;0;51;2;0;0;0;0;0;0;39;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;22;3;0;1;4;14;29;36;14;14;6;7;0;86;36;9;0;0;44;0;15;41;15;28;7;97;2;5;970
0810007:Extração de argila e beneficiamento associado;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;27;28;0;2;1;0;1;23;0;0;0;0;0;0;0;0;1;0;2;0;0;121
0810008:Extração de saibro e beneficiamento associado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
0810009:Extração de basalto e beneficiamento associado;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
0810010:Beneficiamento de gesso e caulim associado à extração;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509
0810099:Extração e britamento de pedras e outros materiais para construção e beneficiamento associado;171;0;0;66;0;25;1;0;2;0;0;0;0;0;0;0;0;0;0;79;105;5;0;0;0;0;63;0;31;15;0;11;0;0;0;0;1;0;0;34;0;0;48;5;3;0;0;37;143;4;3;0;0;0;50;3;24;52;0;12;26;66;0;0;1085
0891600:Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;47;1;0;0;0;0;60;147
0892403:Refino e outros tratamentos do sal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;46
0893200:Extração de gemas (pedras preciosas e semipreciosas);0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;63
0899102:Extração de quartzo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;7
0899199:Extração de outros minerais não-metálicos não especificados anteriormente;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;207;0;0;0;0;0;21;0;0;102;0;0;0;59;0;0;0;4;0;81;0;0;0;0;0;0;0;0;0;0;15;0;0;372;926
0910600:Atividades de apoio à extração de petróleo e gás natural;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592
0990401:Atividades de apoio à extração de minério de ferro;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;47
0990402:Atividades de apoio à extração de minerais metálicos não-ferrosos;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
0990403:Atividades de apoio à extração de minerais não-metálicos;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;57
1011201:Frigorífico - abate de bovinos;486;33;292;2216;787;2386;2465;0;11;14;28;815;47;0;0;0;4;12;0;105;0;37;0;173;0;0;378;40;0;0;0;27;0;0;0;0;302;1018;0;0;0;38;130;41;92;7;22;1295;539;874;2545;614;0;0;53;0;10;1962;0;542;1093;137;2;0;21672
1011203:Frigorífico - abate de ovinos e caprinos;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
1011205:Matadouro - abate de reses sob contrato, exceto abate de suínos;11;0;2;6;3;119;0;3;3;0;0;3;2;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;125;0;0;33;0;0;88;0;53;0;1;0;3;0;108;0;1;75;12;13;23;0;0;1;0;5;1;14;8;1;0;0;7;763
1012101:Abate de aves;3;0;1;1;0;458;0;0;0;0;7;13;276;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;257;2;11;0;0;0;0;1;0;0;17;0;2;16;0;0;0;0;0;0;687;55;0;810;0;0;0;0;2627
1012102:Abate de pequenos animais;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116
1012103:Frigorífico - abate de suínos;2;0;2;43;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;4;0;0;0;2;0;0;4;0;0;143
1012104:Matadouro - abate de suínos sob contrato;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
1013901:Fabricação de produtos de carne;70;8;4;0;0;81;4;0;0;0;0;55;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;44;0;0;8;249;0;0;0;0;0;0;0;0;0;11;7;68;0;0;658
1013902:Preparação de subprodutos do abate;0;0;0;114;0;151;58;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;0;0;9;0;0;0;0;0;0;0;1;20;39;0;0;0;0;0;0;0;391;15;0;3;0;0;1045
1020101:Preservação de peixes, crustáceos e moluscos;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;411;0;0;34;0;0;0;0;0;0;4;0;0;0;0;0;19;0;50;0;0;0;0;0;13;0;0;22;613
1020102:Fabricação de conservas de peixes, crustáceos e moluscos;0;0;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;0;85;22;0;0;0;0;0;0;0;51;88;0;0;0;0;175;0;297;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;1202
1031700:Fabricação de conservas de frutas;13;0;0;14;0;21;0;0;2;0;0;64;2;0;0;10;15;0;0;129;21;0;0;0;0;7;7;0;0;0;180;14;0;0;0;0;309;761;0;29;93;0;0;4;6;0;0;0;20;12;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1737
1032501:Fabricação de conservas de palmito;4;0;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;3;184;0;0;20;40;0;15;70;0;0;0;0;0;0;4;0;0;0;6;19;0;0;0;0;0;0;0;0;499
1032599:Fabricação de conservas de legumes e outros vegetais, exceto palmito;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;4;0;1;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;184
