Coluna;Microrregião
CNAE 2.0 Subclasse;50001:BAIXO PANTANAL;50002:AQUIDAUANA;50003:ALTO TAQUARI;50004:CAMPO GRANDE;50005:CASSILÂNDIA;50006:PARANAÍBA;50007:TRÊS LAGOAS;50008:NOVA ANDRADINA;50009:BODOQUENA;50010:DOURADOS;50011:IGUATEMI;51001:ARIPUANÃ;51002:ALTA FLORESTA;51003:COLÍDER;51004:PARECIS;51005:ARINOS;51006:ALTO TELES PIRES;51007:SINOP;51008:PARANATINGA;51009:NORTE ARAGUAIA;51010:CANARANA;51011:MÉDIO ARAGUAIA;51012:ALTO GUAPORÉ;51013:TANGARÁ DA SERRA;51014:JAURU;51015:ALTO PARAGUAI;51016:ROSÁRIO OESTE;51017:CUIABÁ;51018:ALTO PANTANAL;51019:PRIMAVERA DO LESTE;51020:TESOURO;51021:RONDONÓPOLIS;51022:ALTO ARAGUAIA;52001:SÃO MIGUEL DO ARAGUAIA;52002:RIO VERMELHO;52003:ARAGARÇAS;52004:PORANGATU;52005:CHAPADA DOS VEADEIROS;52006:CERES;52007:ANÁPOLIS;52008:IPORÁ;52009:ANICUNS;52010:GOIÂNIA;52011:VÃO DO PARANÃ;52012:ENTORNO DE BRASÍLIA;52013:SUDOESTE DE GOIÁS;52014:VALE DO RIO DOS BOIS;52015:MEIA PONTE;52016:PIRES DO RIO;52017:CATALÃO;52018:QUIRINÓPOLIS;53001:BRASÍLIA;Total
8011102:Serviços de adestramento de cães de guarda;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
8012900:Atividades de transporte de valores;37;0;0;936;0;0;62;0;0;211;0;38;0;0;0;0;0;194;0;0;0;133;0;98;0;0;0;975;101;0;0;252;0;0;0;0;0;0;37;0;0;0;1706;0;0;121;0;78;0;17;0;1056;6052
8020000:Atividades de monitoramento de sistemas de segurança (Desativado);2;2;0;324;0;0;14;1;0;62;19;0;0;0;11;0;15;24;0;0;0;80;0;35;0;0;0;159;0;49;0;115;0;0;11;0;38;0;22;41;0;0;968;0;46;51;3;8;0;32;23;1499;3654
8111700:Serviços combinados para apoio a edifícios, exceto condomínios prediais;19;0;131;1415;0;0;57;0;0;16;0;2;0;0;69;0;7;54;1;0;0;6;0;0;1;0;0;1262;0;10;0;5;0;16;0;0;0;0;0;348;0;3;1559;0;66;98;32;14;0;11;63;1431;6696
8112500:Condomínios prediais;44;0;11;2798;0;6;54;4;2;428;8;0;1;1;31;0;157;78;0;0;0;3;0;36;7;0;0;2772;8;44;0;257;1;19;11;1;8;5;11;453;0;1;7620;1;458;361;0;3004;0;97;50;16880;35731
8121400:Limpeza em prédios e em domicílios;29;2;49;4197;0;5;36;0;0;298;9;1;0;0;39;0;463;11;0;5;10;0;0;273;3;0;0;4974;0;99;0;408;0;82;21;40;12;3;67;576;1;17;21188;0;484;74;16;319;266;6;14;35644;69741
8122200:Imunização e controle de pragas urbanas;3;0;2;66;2;0;1;10;0;16;3;0;0;7;5;0;5;23;0;0;2;3;2;4;0;0;0;120;2;6;0;14;0;0;0;0;0;0;1;13;0;1;230;0;8;35;12;10;4;7;0;204;821
8129000:Atividades de limpeza não especificadas anteriormente;1;0;0;88;1;0;52;0;22;1332;37;0;0;2;87;0;19;0;0;0;0;42;3;129;0;0;0;509;0;107;0;37;0;2;0;0;14;0;20;40;1;1;1351;14;41;186;0;12;0;140;35;738;5063
8130300:Atividades paisagísticas;0;0;39;72;7;0;7;29;17;20;18;5;12;1;90;4;56;32;0;0;5;1;0;101;22;0;0;18;0;2;0;43;6;4;6;0;37;0;0;27;161;0;190;0;8;86;2;21;1;54;21;384;1609
8211300:Serviços combinados de escritório e apoio administrativo;18;4;77;947;15;2;32;8;4;404;41;7;76;118;72;8;245;74;2;7;41;41;16;132;1;0;0;1510;30;7;0;149;0;7;25;0;137;3;12;280;0;62;3260;2;335;775;6;936;23;71;12;9653;19687
8219901:Fotocópias;8;13;4;229;19;19;18;21;3;48;3;12;0;0;8;1;37;59;0;10;7;10;11;28;0;0;4;345;18;14;0;20;0;0;0;0;36;0;10;41;8;3;308;0;59;47;2;37;0;5;5;2608;4138
8219999:Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;6;5;5;285;8;6;38;15;0;201;131;0;4;72;5;5;65;136;0;0;0;6;6;17;9;1;0;296;3;26;0;80;2;0;7;0;86;0;89;604;28;25;1371;56;617;124;133;217;5;24;17;910;5746
8220200:Atividades de teleatendimento;0;0;0;4497;0;0;11;0;0;1;0;0;0;11;0;0;10;56;0;0;0;0;0;5;0;0;0;390;6;0;0;29;0;0;0;0;69;0;5;0;0;0;15447;0;1;7;1;64;0;0;0;10771;31381
8230001:Serviços de organização de feiras, congressos, exposições e festas;0;2;8;173;1;3;36;2;1;58;0;0;4;0;10;3;8;19;0;1;61;6;0;14;0;0;0;293;4;16;0;28;0;0;0;4;3;0;10;13;0;0;852;1;12;56;1;29;3;5;0;1654;3394
8230002:Casas de festas e eventos;21;0;2;24;0;0;1;0;0;23;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;26;0;3;0;5;0;0;2;0;1;0;2;13;0;0;171;1;6;11;0;14;0;1;0;169;501
8291100:Atividades de cobrança e informações cadastrais;1;0;5;724;1;9;10;5;1;128;3;11;4;4;2;0;18;13;2;2;1;12;0;13;0;0;0;879;24;6;0;131;0;3;1;0;8;2;14;85;0;8;1184;0;34;500;0;102;3;12;1;1682;5648
8292000:Envasamento e empacotamento sob contrato;0;0;1;26;10;0;0;0;0;1;0;0;15;0;0;0;16;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;35;0;0;29;0;71;91;0;30;0;0;0;115;487
8299701:Medição de consumo de energia elétrica, gás e água;0;0;0;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;0;1022;40;0;0;0;0;0;0;2368
8299702:Emissão de vales-alimentação, vales-transporte e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;17
8299703:Serviços de gravação de carimbos, exceto confecção;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;6;0;0;0;0;0;10;27
8299704:Leiloeiros independentes;0;4;6;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;0;0;0;0;1;0;0;5;0;0;0;1;3;62;0;0;0;0;3;0;0;1;47;183
8299706:Casas lotéricas;30;16;24;224;18;23;38;16;23;86;32;20;28;18;24;11;45;43;3;16;18;11;11;32;11;3;2;235;35;19;11;80;7;19;17;10;56;6;68;157;11;29;753;10;211;123;28;110;18;45;20;858;3762
8299707:Salas de acesso à internet;0;0;1;6;0;0;2;0;2;2;3;0;0;1;1;0;0;1;0;0;1;1;0;2;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;4;0;0;31;6;16;21;0;3;0;0;0;25;134
8299799:Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;7;10;4;1610;28;26;27;17;0;161;22;3;26;32;9;26;309;105;0;5;25;26;12;135;7;3;0;987;17;5;0;108;0;0;14;0;42;3;118;564;5;10;5035;37;347;180;8;178;141;63;16;10937;21450
8411600:Administração pública em geral;4995;3463;4258;50091;2836;2546;6115;3714;4135;17104;8294;4641;3003;4462;3623;2525;6589;5426;1185;4312;3076;2426;2369;3369;3613;931;863;59583;2946;2806;2266;7599;1787;3862;3564;1999;10105;3005;8052;17354;2699;4076;116898;4360;30237;17229;5796;15898;4160;6120;5303;242156;739824
8412400:Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;0;0;0;6;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;4;0;0;0;0;0;0;0;14;12;8;26484;0;0;0;0;0;0;0;0;46;26591
8413200:Regulação das atividades econômicas;0;0;0;11814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;0;0;0;0;0;0;0;0;1926;13985
8421300:Relações exteriores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3819;3825
8422100:Defesa;1253;0;0;1278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;191;7;0;0;0;0;0;0;0;0;0;0;1230;0;0;0;0;0;0;0;0;0;0;0;232235;236200
8423000:Justiça;0;0;0;1189;0;0;0;18;0;0;6;63;28;117;113;78;180;160;22;63;180;110;70;124;145;37;18;4135;134;105;41;296;61;0;1;0;1;0;3;2;0;0;10093;0;0;2;0;0;0;1;0;19753;37349
8424800:Segurança e ordem pública;0;0;0;6735;0;0;0;0;0;0;516;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;12610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20651;0;0;0;0;0;0;0;0;23276;63794
8425600:Defesa Civil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2687;0;0;0;0;0;0;0;0;0;2691
8430200:Seguridade social obrigatória;0;0;68;491;0;0;4;0;3;203;0;0;8;4;9;1;6;118;0;2;23;0;0;3;3;0;0;438;0;1;1;23;0;108;42;7;0;0;134;260;1;17;866;0;70;19;0;98;120;19;2;1960;5132
8511200:Educação infantil - creche;0;0;0;533;36;2;0;26;14;30;10;0;4;3;6;0;50;66;4;0;18;0;0;19;0;0;0;399;0;17;0;28;0;0;1;10;13;0;8;55;0;1;554;0;193;140;0;41;0;58;1;2803;5143
8512100:Educação infantil - pré-escola;32;0;23;509;21;31;12;43;50;442;86;0;41;95;39;11;55;74;28;18;0;37;0;95;0;0;0;555;47;68;6;173;25;22;13;17;39;8;36;418;22;35;3934;47;911;177;4;232;36;162;101;4679;13509
8513900:Ensino fundamental;195;131;153;1655;29;97;112;103;99;528;112;141;83;59;88;25;187;101;0;35;127;25;41;54;69;10;0;2489;307;96;9;179;0;59;81;46;183;50;333;1123;33;62;5680;33;1474;729;81;590;120;265;49;7808;26138
8520100:Ensino médio;107;204;100;1183;37;0;160;25;0;323;15;0;2;12;42;36;232;186;0;6;16;7;0;72;10;0;0;760;0;108;0;134;0;0;78;92;243;1;68;325;41;0;1365;0;201;260;40;255;26;177;57;5151;12157
8531700:Educação superior - graduação;47;0;0;4964;22;0;0;80;0;1169;58;55;82;77;1;0;111;269;0;0;0;0;0;6;122;0;0;3679;141;0;0;56;0;0;65;0;0;0;1;368;0;80;2840;0;314;150;0;336;1;1;0;8228;23323
8532500:Educação superior - graduação e pós-graduação;0;0;27;3924;0;0;223;0;0;1717;0;34;0;0;0;0;100;162;0;0;38;325;10;181;1;0;0;3391;1536;224;0;463;0;0;0;0;42;0;139;4456;0;279;5608;0;90;192;0;25;0;173;77;7986;31423
8533300:Educação superior - pós-graduação e extensão;0;0;0;877;59;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;1;0;3;0;0;0;0;75;0;242;1234;0;0;701;0;176;0;0;1;0;1;0;1227;4625
8541400:Educação profissional de nível técnico;4;0;0;155;0;3;23;0;2;54;12;8;0;8;0;0;28;5;0;2;9;6;0;5;62;0;0;99;0;0;0;13;2;10;0;0;10;0;204;48;124;0;465;0;185;285;0;193;324;0;28;288;2664
8542200:Educação profissional de nível tecnológico;0;0;0;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1992;0;1;0;0;0;0;0;0;815;3449
8550301:Administração de caixas escolares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2
8550302:Atividades de apoio à educação, exceto caixas escolares;7;0;0;57;0;0;0;1;0;27;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;22;0;0;0;0;0;0;0;0;1;0;0;41;0;0;98;0;111;0;0;0;0;0;0;545;916
8591100:Ensino de esportes;1;0;0;28;0;0;1;0;0;5;0;0;6;0;0;0;6;9;0;0;0;0;0;1;0;0;0;58;0;3;0;0;0;0;3;0;0;0;0;9;8;0;89;3;5;2;0;8;0;3;17;327;592
8592901:Ensino de dança;0;0;0;22;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;0;6;0;0;0;0;0;0;0;5;0;0;27;0;0;8;2;3;0;0;0;72;173
8592902:Ensino de artes cênicas, exceto dança;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
8592903:Ensino de música;0;0;0;1;0;0;1;0;0;7;0;0;0;2;0;0;2;0;0;0;0;0;0;8;0;0;0;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;84;0;2;1;0;3;0;0;1;31;153
8592999:Ensino de arte e cultura não especificado anteriormente;25;0;0;1;0;0;0;0;0;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;1;1;0;0;0;0;0;0;12;0;1;2;0;0;9;0;2;0;0;3;0;0;0;82;154
8593700:Ensino de idiomas;30;5;6;315;12;1;47;10;8;141;27;8;4;14;14;3;59;50;0;0;18;14;4;20;17;0;0;258;4;17;0;37;0;3;5;0;14;3;17;148;2;0;609;8;140;69;1;61;0;58;13;1856;4150
8599601:Formação de condutores;39;24;45;437;49;46;91;41;60;297;134;64;41;56;53;22;160;140;19;50;45;20;33;53;57;4;11;327;50;57;28;94;16;19;15;20;88;12;80;167;20;38;630;31;299;178;24;121;20;55;53;1450;5983
8599602:Cursos de pilotagem;0;3;0;4;0;0;0;0;0;12;0;0;3;0;2;0;0;5;0;0;0;0;0;0;0;0;0;26;0;0;1;2;0;0;0;0;0;0;0;11;0;0;8;0;0;0;0;0;0;0;0;15;92
8599603:Treinamento em informática;0;6;8;111;1;10;9;1;13;74;4;0;5;7;6;6;33;27;0;0;0;1;7;9;0;1;0;74;4;2;0;29;4;0;0;0;2;0;3;11;0;1;96;0;61;50;0;20;4;7;2;237;946
8599604:Treinamento em desenvolvimento profissional e gerencial;3;0;6;139;1;0;25;3;0;34;1;0;0;0;0;4;35;108;0;0;0;9;0;0;8;0;1;218;0;15;0;157;0;0;0;0;9;0;3;51;2;0;627;0;118;62;0;100;1;7;0;1181;2928
8599605:Cursos preparatórios para concursos;3;0;1;110;0;0;1;4;0;2;1;0;4;1;0;0;2;1;0;0;0;8;0;6;0;0;0;69;4;4;0;1;0;0;0;0;0;0;1;9;0;0;262;0;30;17;0;5;1;0;2;931;1480
8599699:Outras atividades de ensino não especificadas anteriormente;189;19;31;1025;4;13;234;27;11;274;95;53;2;19;5;0;147;169;0;1;19;62;0;34;4;0;0;1346;86;54;0;189;0;0;1;1;95;1;69;153;53;18;8024;7;152;288;17;186;0;116;60;4713;18066
8610101:Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;454;39;35;6523;59;206;23;121;235;1614;122;137;106;75;66;53;683;710;1;31;126;57;32;245;60;2;25;4011;1064;218;79;1047;26;53;140;289;101;66;465;1048;120;182;13466;6;402;1512;105;535;35;271;55;16695;53831
8610102:Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências;16;230;232;329;99;78;635;198;3;506;0;2;0;249;26;0;0;330;0;1;0;0;14;0;38;0;0;1247;0;0;0;14;25;0;0;0;16;0;137;1646;0;0;2462;0;92;1;0;167;0;429;25;2629;11876
8621601:UTI móvel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;3;0;0;0;0;0;148;228
8621602:Serviços móveis de atendimento a urgências, exceto por UTI móvel;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
8622400:Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências;0;0;0;21;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;21;0;7;0;0;1;0;0;0;19;75
8630501:Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos;35;2;6;146;7;5;9;1;3;38;0;3;0;4;2;0;10;15;2;0;0;5;1;89;0;0;0;181;4;40;0;26;1;0;0;1;9;0;4;128;0;1;525;7;54;34;3;17;1;8;1;592;2020
8630502:Atividade médica ambulatorial com recursos para realização de exames complementares;17;7;8;371;11;2;160;1;3;37;24;2;30;7;3;2;48;26;3;2;46;22;1;19;4;0;2;171;41;8;0;15;6;0;1;2;17;4;22;101;4;10;453;13;22;49;0;16;0;26;5;770;2614
8630503:Atividade médica ambulatorial restrita a consultas;21;9;21;612;11;26;114;27;12;195;13;6;35;11;31;9;67;75;0;0;5;30;5;69;12;0;0;544;31;32;0;118;0;1;6;0;15;0;48;142;7;7;1366;0;168;161;7;135;9;77;12;1823;6125
8630504:Atividade odontológica com recursos para realização de procedimentos cirúrgicos;72;20;32;628;31;20;93;42;19;258;56;38;43;68;51;13;190;137;5;13;28;37;45;104;35;0;1;576;55;59;8;193;14;28;16;3;61;8;67;348;19;42;2071;23;327;267;13;163;44;90;51;2955;9580
8630506:Serviços de vacinação e imunização humana;0;0;0;9;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;2;0;26;57
8630507:Atividades de reprodução humana assistida;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
8630599:Atividades de atenção ambulatorial não especificadas anteriormente;0;3;8;52;1;2;2;0;0;7;0;2;1;1;2;2;2;10;0;7;0;0;0;40;0;0;0;126;0;2;0;5;0;4;0;0;6;1;0;17;0;1;457;0;29;6;0;17;1;10;2;144;970
8640201:Laboratórios de anatomia patológica e citológica;1;3;1;207;0;0;14;0;0;53;11;0;2;6;1;0;0;6;0;0;0;0;9;26;4;0;0;81;1;0;0;17;0;1;7;0;13;0;1;33;0;0;407;0;0;37;0;11;0;4;3;237;1197
8640202:Laboratórios clínicos;35;17;17;454;43;20;52;20;25;155;40;34;45;36;31;12;146;132;5;16;21;49;22;49;36;7;8;835;59;62;4;116;3;10;13;5;69;3;107;315;5;42;1827;16;193;174;21;185;39;56;25;2630;8341
8640203:Serviços de diálise e nefrologia;16;0;0;138;0;17;0;0;0;76;0;0;0;0;0;0;0;35;0;0;0;28;0;36;0;0;0;206;45;0;0;48;0;0;0;0;27;0;71;0;13;0;377;0;0;81;0;0;0;0;0;224;1438
8640204:Serviços de tomografia;0;2;0;33;1;5;0;2;0;25;1;0;6;12;0;10;7;40;0;0;1;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;3;3;0;4;306;0;3;23;0;1;0;18;3;32;591
8640205:Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia;27;4;0;203;1;10;46;1;0;153;2;4;10;3;0;1;68;19;0;6;5;32;3;39;10;0;0;309;10;11;0;130;1;0;15;0;58;0;38;121;8;30;1007;1;55;87;2;24;0;16;26;1626;4222
8640206:Serviços de ressonância magnética;0;0;0;5;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;7;0;0;0;0;0;0;42;0;0;0;64;0;4;0;0;6;0;0;0;14;201
8640207:Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética;0;1;3;104;0;7;0;5;0;5;2;0;0;0;0;0;0;20;0;0;0;0;0;0;4;0;0;12;0;1;0;8;0;0;2;1;2;0;8;2;0;0;150;0;29;0;0;10;2;10;0;290;678
8640208:Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos;0;0;0;0;0;7;0;0;0;22;2;6;0;0;0;0;9;11;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;8;0;0;74;0;12;2;9;0;0;0;0;66;236
8640209:Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos;0;0;0;32;0;4;0;0;0;14;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;99;0;0;0;3;0;0;1;0;0;0;0;2;0;1;49;0;0;2;0;0;1;5;1;58;278
8640210:Serviços de quimioterapia;0;0;0;36;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;2;0;14;210
8640211:Serviços de radioterapia;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;3;64
8640212:Serviços de hemoterapia;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;244;0;1;0;0;6;0;0;0;39;297
8640213:Serviços de litotripsia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8640214:Serviços de bancos de células e tecidos humanos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
8640299:Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente;8;0;0;253;0;5;0;0;0;42;3;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;0;314;0;0;0;3;0;1;0;0;3;0;7;29;0;0;469;0;7;31;0;60;0;11;0;632;1884
8650001:Atividades de enfermagem;0;2;3;5;0;0;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;7;0;11;0;0;0;13;0;19;0;5;0;0;0;0;0;0;2;0;0;0;13;0;0;0;0;10;0;0;0;50;145
8650002:Atividades de profissionais da nutrição;0;0;0;8;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;9;0;1;4;0;2;0;1;0;74;113
8650003:Atividades de psicologia e psicanálise;2;0;0;48;2;2;2;0;0;15;2;0;0;1;1;0;4;4;0;0;0;2;0;0;4;0;0;16;0;2;0;2;0;1;1;0;3;0;2;10;0;0;74;1;6;18;0;7;1;2;0;234;469
8650004:Atividades de fisioterapia;1;0;0;74;5;5;11;1;0;25;8;0;2;0;4;1;17;24;0;0;4;6;0;8;5;0;2;57;10;4;0;5;1;0;0;0;7;0;1;24;3;15;156;1;9;15;0;3;1;5;0;499;1019
8650005:Atividades de terapia ocupacional;0;0;2;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;6;34
8650006:Atividades de fonoaudiologia;0;0;0;3;1;0;0;1;0;21;0;0;1;0;0;0;1;2;0;0;0;1;0;2;3;0;0;9;1;1;0;5;0;0;0;0;3;0;1;6;0;0;7;0;1;1;0;0;0;2;3;117;193
8650007:Atividades de terapia de nutrição enteral e parenteral;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;104
8650099:Atividades de profissionais da área de saúde não especificadas anteriormente;6;0;109;255;14;1;19;5;4;28;10;8;1;11;0;7;11;18;1;0;3;4;29;16;3;0;0;105;3;5;0;31;0;1;0;0;4;1;32;67;1;0;816;2;272;117;2;29;6;11;4;697;2769
8660700:Atividades de apoio à gestão de saúde;0;0;0;33;2;5;3;1;0;13;0;0;0;0;80;0;0;2;0;0;0;0;0;1;1;0;0;5;0;0;0;8;0;6;0;0;3;0;2;4;0;0;1603;0;24;65;0;0;0;5;0;9890;11756
8690901:Atividades de práticas integrativas e complementares em saúde humana;0;0;3;12;0;0;4;2;0;61;0;0;0;0;0;0;2;1;0;0;0;0;0;4;0;0;0;442;0;1;0;0;0;2;0;1;0;0;0;1;0;1;15;0;0;0;0;8;0;1;0;56;617
8690999:Outras atividades de atenção à saúde humana não especificadas anteriormente;20;58;48;4335;3;30;343;76;0;299;32;2;2;10;0;0;21;26;0;0;6;9;114;10;10;0;0;231;9;7;2;161;0;4;0;0;12;0;3;22;1;5;890;0;45;83;1;51;7;16;22;2214;9240
8711501:Clínicas e residências geriátricas;1;0;0;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;0;80;138
8711502:Instituições de longa permanência para idosos;1;0;7;190;8;49;0;45;0;30;15;1;0;0;20;0;5;1;0;0;0;0;0;23;13;0;0;27;0;0;13;45;14;3;54;29;0;0;40;13;3;19;54;0;53;60;26;0;39;5;0;138;1043
8711503:Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes;0;0;0;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;7;38
8711504:Centros de apoio a pacientes com câncer e com AIDS;0;0;0;19;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0;14;47
8711505:Condomínios residenciais para idosos;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;26
8712300:Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio;0;0;0;24;0;0;0;0;0;3;0;0;0;0;0;0;5;2;0;0;0;9;0;1;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;18;0;0;78;0;2;12;0;0;0;0;0;658;872
8720401:Atividades de centros de assistência psicossocial;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;4;0;0;9;1;0;0;0;0;0;6;0;43;79
