Coluna;Microrregião
CNAE 2.0 Subclasse;21001:LITORAL OCIDENTAL MARANHENSE;21002:AGLOMERAÇÃO URBANA DE SÃO LUÍS;21003:ROSÁRIO;21004:LENÇOIS MARANHENSES;21005:BAIXADA MARANHENSE;21006:ITAPECURU MIRIM;21007:GURUPI-MA;21008:PINDARÉ;21009:IMPERATRIZ;21010:MÉDIO MEARIM;21011:ALTO MEARIM E GRAJAÚ;21012:PRESIDENTE DUTRA;21013:BAIXO PARNAÍBA MARANHENSE;21014:CHAPADINHA;21015:CODÓ;21016:COELHO NETO;21017:CAXIAS;21018:CHAPADAS DO ALTO ITAPECURU;21019:PORTO FRANCO;21020:GERAIS DE BALSAS;21021:CHAPADAS DAS MANGABEIRAS;22001:BAIXO PARNAÍBA PIAUIENSE;22002:LITORAL PIAUIENSE;22003:TERESINA;22004:CAMPO MAIOR;22005:MÉDIO PARNAÍBA PIAUIENSE;22006:VALENÇA DO PIAUÍ;22007:ALTO PARNAÍBA PIAUIENSE;22008:BERTOLÍNIA;22009:FLORIANO;22010:ALTO MÉDIO GURGUÉIA;22011:SÃO RAIMUNDO NONATO;22012:CHAPADAS DO EXTREMO SUL PIAUIENSE;22013:PICOS;22014:PIO IX;22015:ALTO MÉDIO CANINDÉ;23001:LITORAL DE CAMOCIM E ACARAÚ;23002:IBIAPABA;23003:COREAÚ;23004:MERUOCA;23005:SOBRAL;23006:IPU;23007:SANTA QUITÉRIA;23008:ITAPIPOCA;23009:BAIXO CURU;23010:URUBURETAMA;23011:MÉDIO CURU;23012:CANINDÉ;23013:BATURITÉ;23014:CHOROZINHO;23015:CASCAVEL-CE;23016:FORTALEZA;23017:PACAJUS;23018:SERTÃO DE CRATÉUS;23019:SERTÃO DE QUIXERAMOBIM;23020:SERTÃO DE INHAMUNS;23021:SERTÃO DE SENADOR POMPEU;23022:LITORAL DE ARACATI;23023:BAIXO JAGUARIBE;23024:MÉDIO JAGUARIBE;23025:SERRA DO PEREIRO;23026:IGUATU;23027:VÁRZEA ALEGRE;23028:LAVRAS DA MANGABEIRA;23029:CHAPADA DO ARARIPE;23030:CARIRIAÇU;23031:BARRO;23032:CARIRI;23033:BREJO SANTO;24001:MOSSORÓ;24002:CHAPADA DO APODI;24003:MÉDIO OESTE;24004:VALE DO AÇU;24005:SERRA DE SÃO MIGUEL;24006:PAU DOS FERROS;24007:UMARIZAL;24008:MACAU;24009:ANGICOS;24010:SERRA DE SANTANA;24011:SERIDÓ OCIDENTAL;24012:SERIDÓ ORIENTAL;24013:BAIXA VERDE;24014:BORBOREMA POTIGUAR;24015:AGRESTE POTIGUAR;24016:LITORAL NORDESTE;24017:MACAÍBA;24018:NATAL;24019:LITORAL SUL-RN;25001:CATOLÉ DO ROCHA;25002:CAJAZEIRAS;25003:SOUSA;25004:PATOS;25005:PIANCÓ;25006:ITAPORANGA;25007:SERRA DO TEIXEIRA;25008:SERIDÓ OCIDENTAL PARAIBANO;25009:SERIDÓ ORIENTAL PARAIBANO;25010:CARIRI OCIDENTAL;25011:CARIRI ORIENTAL;25012:CURIMATAÚ OCIDENTAL;25013:CURIMATAÚ ORIENTAL;25014:ESPERANÇA;25015:BREJO PARAIBANO;25016:GUARABIRA;25017:CAMPINA GRANDE;25018:ITABAIANA;25019:UMBUZEIRO;25020:LITORAL NORTE;25021:SAPÉ;25022:JOÃO PESSOA;25023:LITORAL SUL-PB;26001:ARARIPINA;26002:SALGUEIRO;26003:PAJEÚ;26004:SERTÃO DO MOXOTÓ;26005:PETROLINA;26006:ITAPARICA;26007:VALE DO IPANEMA;26008:VALE DO IPOJUCA;26009:ALTO CAPIBARIBE;26010:MÉDIO CAPIBARIBE;26011:GARANHUNS;26012:BREJO PERNAMBUCANO;26013:MATA SETENTRIONAL PERNAMBUCANA;26014:VITÓRIA DE SANTO ANTÃO;26015:MATA MERIDIONAL PERNAMBUCANA;26016:ITAMARACÁ;26017:RECIFE;26018:SUAPE;26019:FERNANDO DE NORONHA;27001:SERRANA DO SERTÃO ALAGOANO;27002:ALAGOANA DO SERTÃO DO SÃO FRANCISCO;27003:SANTANA DO IPANEMA;27004:BATALHA;27005:PALMEIRA DOS ÍNDIOS;27006:ARAPIRACA;27007:TRAIPU;27008:SERRANA DOS QUILOMBOS;27009:MATA ALAGOANA;27010:LITORAL NORTE ALAGOANO;27011:MACEIÓ;27012:SÃO MIGUEL DOS CAMPOS;27013:PENEDO;28001:SERGIPANA DO SERTÃO DO SÃO FRANCISCO;28002:CARIRA;28003:NOSSA SENHORA DAS DORES;28004:AGRESTE DE ITABAIANA;28005:TOBIAS BARRETO;28006:AGRESTE DE LAGARTO;28007:PROPRIÁ;28008:COTINGUIBA;28009:JAPARATUBA;28010:BAIXO COTINGUIBA;28011:ARACAJU;28012:BOQUIM;28013:ESTÂNCIA;29001:BARREIRAS;29002:COTEGIPE;29003:SANTA MARIA DA VITÓRIA;29004:JUAZEIRO;29005:PAULO AFONSO;29006:BARRA;29007:BOM JESUS DA LAPA;29008:SENHOR DO BONFIM;29009:IRECÊ;29010:JACOBINA;29011:ITABERABA;29012:FEIRA DE SANTANA;29013:JEREMOABO;29014:EUCLIDES DA CUNHA;29015:RIBEIRA DO POMBAL;29016:SERRINHA;29017:ALAGOINHAS;29018:ENTRE RIOS;29019:CATU;29020:SANTO ANTÔNIO DE JESUS;29021:SALVADOR;29022:BOQUIRA;29023:SEABRA;29024:JEQUIÉ;29025:LIVRAMENTO DO BRUMADO;29026:GUANAMBI;29027:BRUMADO;29028:VITÓRIA DA CONQUISTA;29029:ITAPETINGA;29030:VALENÇA;29031:ILHÉUS-ITABUNA;29032:PORTO SEGURO;Total
8430200:Seguridade social obrigatória;0;8;0;0;0;0;0;130;228;0;0;0;0;0;0;0;49;0;50;0;0;11;0;742;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;313;3;0;5;58;0;3;0;29;3;1;1327;0;0;0;76;0;28;464;0;0;0;0;0;3;5;0;322;11;225;0;0;2;10;11;2;2;2;2;0;1;0;11;17;0;102;630;5;2;46;4;0;0;0;0;0;0;36;0;1;0;0;0;0;326;0;0;0;0;1088;7;4;44;2;6;317;14;392;407;18;11;208;6;48;12;49;5;1262;0;0;3;0;0;0;0;56;0;4;71;3;964;5;0;0;0;0;0;0;0;0;0;0;0;1039;3;0;176;0;12;309;0;0;4;0;1;71;2;310;0;0;0;0;0;0;0;172;803;0;2;0;0;0;0;270;0;0;252;4;13746
8511200:Educação infantil - creche;0;385;0;0;0;0;0;0;17;0;28;5;4;0;4;0;21;0;0;0;0;0;37;297;0;0;0;0;0;0;0;16;0;58;0;0;0;1;0;0;56;0;0;0;0;0;1;0;0;0;0;1474;11;0;3;0;8;0;112;0;0;0;0;0;0;0;0;18;0;120;0;0;0;0;0;0;3;0;0;0;0;0;6;0;5;22;551;6;4;0;71;0;0;0;0;13;0;0;0;0;0;0;0;4;77;0;0;1;0;541;0;1;34;3;0;132;0;0;40;4;0;2;2;13;1;2;2;1009;1;0;0;0;0;0;18;40;0;0;9;0;336;0;16;0;0;0;0;0;0;0;0;0;0;629;0;0;34;0;0;5;2;0;0;18;6;0;0;154;0;0;0;5;7;4;32;58;1428;0;5;0;0;1;0;47;0;11;44;167;8302
8512100:Educação infantil - pré-escola;0;1786;0;12;68;52;0;114;432;332;43;40;0;43;107;22;230;24;2;280;26;141;289;1182;69;21;22;31;0;81;29;45;0;127;0;9;129;107;15;0;194;23;0;34;29;0;4;60;29;0;22;4032;42;133;101;15;51;0;35;0;0;49;8;0;0;32;8;959;14;537;48;0;103;19;68;0;54;11;9;54;92;52;1;128;24;249;2452;33;20;129;166;139;2;41;2;0;0;45;5;17;16;67;105;237;603;24;0;9;12;1957;0;53;35;94;33;375;16;1;809;211;78;287;14;270;57;221;110;5276;273;0;15;83;0;28;139;325;0;23;16;4;1540;42;33;89;42;48;259;25;82;59;52;36;102;1855;219;95;470;29;87;223;162;32;30;74;157;126;150;975;3;53;53;161;209;48;101;428;5334;0;107;330;39;174;94;393;66;112;691;454;44103
8513900:Ensino fundamental;0;2986;10;39;37;39;0;185;478;33;89;98;0;65;54;0;135;52;85;25;0;215;388;3941;35;101;103;62;0;172;90;104;36;421;0;168;103;343;0;0;376;97;104;204;110;28;26;109;114;6;43;13106;54;138;258;0;46;206;395;32;7;353;51;21;60;2;29;1190;34;657;23;0;303;0;59;6;27;24;10;268;176;0;133;216;51;450;4514;163;106;86;176;348;13;114;0;0;20;34;27;45;1;2;45;180;1491;140;17;448;53;3388;14;233;185;155;82;599;23;66;1469;537;128;332;207;559;324;622;175;11044;400;0;0;12;47;22;173;793;4;144;94;22;4236;262;111;144;40;63;216;176;117;92;34;46;131;3387;60;102;426;6;64;511;212;47;218;175;143;252;167;2627;26;93;115;404;240;65;974;812;11641;68;103;650;38;290;161;740;172;243;1253;821;93144
8520100:Ensino médio;0;1816;0;0;43;0;0;0;218;74;18;1;0;0;122;0;69;0;23;0;0;0;110;1353;82;0;0;0;0;86;0;17;0;101;0;0;24;81;0;0;77;57;0;42;28;63;0;0;71;0;125;5855;65;0;48;95;31;88;148;0;0;129;0;0;0;0;29;803;66;409;0;0;17;0;37;0;0;0;0;149;80;0;0;0;0;53;1647;18;60;127;17;45;33;0;0;19;0;57;0;0;0;52;63;41;816;14;0;12;37;2029;0;0;12;3;140;568;0;0;775;95;139;272;0;369;196;49;3;5084;124;0;0;32;65;24;31;261;0;43;0;0;1596;71;112;0;0;22;53;16;108;88;0;0;0;1759;37;62;164;0;4;133;22;0;12;240;244;0;0;438;0;26;94;43;241;25;65;322;4447;0;14;120;6;55;88;393;24;126;281;228;37954
8531700:Educação superior - graduação;0;1760;0;0;0;0;0;11;537;28;17;0;0;48;2;0;233;0;0;2;0;103;294;4252;0;0;0;0;0;107;0;4;50;3;0;6;0;42;0;0;68;0;0;0;0;0;0;0;659;0;0;10103;0;0;607;0;0;294;12;0;0;0;0;0;0;0;0;991;0;1500;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;1664;0;0;395;0;730;0;0;0;0;0;0;0;0;0;0;0;8;7405;0;0;0;0;8377;0;0;69;171;7;192;103;0;1417;0;40;12;0;147;252;192;25;7078;20;0;0;0;133;0;43;118;0;0;7;0;1057;1;81;0;0;0;0;0;0;0;0;0;1;760;13;0;142;0;0;0;0;0;6;21;58;10;0;708;0;23;0;0;196;0;0;410;6573;5;0;2;0;5;0;772;0;97;1340;172;62812
8532500:Educação superior - graduação e pós-graduação;0;498;0;0;1;0;0;0;301;108;0;0;0;0;0;0;294;0;0;134;0;8;65;4395;0;0;0;0;0;21;5;10;0;99;0;0;0;1;0;0;213;3;0;0;0;0;0;0;0;0;0;6084;2;61;30;0;0;0;0;0;0;209;0;0;0;0;0;822;0;1850;0;0;57;0;49;0;0;0;0;59;3;0;0;0;0;0;7116;0;0;63;0;38;0;1;1;0;0;0;0;1;0;0;0;0;15;0;0;0;0;2154;0;0;0;175;2;956;0;0;12;40;0;206;0;8;0;0;0;15216;64;0;0;0;0;14;8;32;0;0;0;0;5463;6;9;26;1;10;34;71;121;31;0;0;5;5308;0;39;917;0;0;71;266;0;18;20;60;24;31;2315;65;25;590;44;75;0;0;2009;14794;0;0;237;0;361;1;536;0;0;1251;393;76731
8533300:Educação superior - pós-graduação e extensão;0;1525;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;472;1;0;0;0;0;10;0;8;0;3;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1;0;0;97;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;383;0;0;0;0;62;0;148;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;2835;0;0;0;12;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;192;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11;0;0;0;0;0;0;0;0;0;8;0;5941
8541400:Educação profissional de nível técnico;0;298;24;0;9;0;7;4;34;20;2;0;0;0;2;2;2;0;0;9;0;0;32;96;0;0;5;0;0;0;0;0;0;17;0;0;4;14;0;0;46;0;0;0;0;0;0;0;73;0;4;4105;12;26;7;0;0;2;0;0;0;1;4;0;0;0;0;30;2;40;0;0;8;0;5;0;0;1;0;20;6;28;4;0;0;16;211;0;40;13;4;2;0;0;0;4;0;0;0;1;0;0;0;1;131;0;0;5;0;208;0;3;0;21;0;82;1;0;123;0;0;0;0;32;82;7;1;713;37;0;0;0;0;0;0;19;0;0;0;0;109;0;0;1;0;0;29;2;0;0;0;0;0;1272;1;2;46;0;1;77;6;0;6;14;2;10;3;102;0;1;5;35;59;1;2;31;645;0;6;32;4;6;5;50;1;27;19;36;9410
8542200:Educação profissional de nível tecnológico;0;3166;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1848;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2435;0;0;0;0;0;1027;0;0;0;0;0;0;0;0;0;0;0;2300;0;0;0;0;0;0;0;0;0;0;0;0;456;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2680;0;0;0;0;0;0;0;0;0;2;0;16709
8550301:Administração de caixas escolares;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79
8550302:Atividades de apoio à educação, exceto caixas escolares;0;587;0;0;0;0;0;0;0;5;1;0;0;0;2;0;0;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;39;0;0;0;0;0;0;276;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;13;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;1;0;2728;0;0;0;14;0;10;1;0;8;0;0;15;1;22;0;3;0;547;0;0;0;0;0;0;0;9;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;0;0;124;2;0;66;2;0;0;1;0;0;2;0;1;1;23;0;0;1;41;21;0;0;11;462;4;0;5;0;6;0;25;0;41;6;4;5686
8591100:Ensino de esportes;0;37;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;1;0;0;0;0;0;26;1;0;0;3;0;0;2;3;0;0;6;0;0;0;208;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;27;0;0;0;0;1;0;0;0;8;0;0;0;0;0;1;0;0;233;12;2;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;5;0;1;6;103;0;0;0;0;0;0;8;0;0;14;6;980
8592901:Ensino de dança;0;27;0;0;0;0;0;0;0;0;3;0;0;0;9;0;1;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;2;0;0;8;0;0;3;2;0;25;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;3;0;0;0;26;0;0;2;0;0;8;1;0;0;0;0;0;0;0;5;144;0;0;4;0;0;0;13;0;0;8;7;426
8592902:Ensino de artes cênicas, exceto dança;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10
8592903:Ensino de música;0;2;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;11;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;1;0;3;2;9;154
8592999:Ensino de arte e cultura não especificado anteriormente;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;95;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;1;1;98;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;1;0;0;1;0;0;0;0;4;0;0;3;0;0;24;0;0;1;1;0;0;0;4;0;0;0;0;1;0;0;0;32;0;0;0;0;1;0;1;0;0;0;5;325
8593700:Ensino de idiomas;0;438;0;0;0;0;0;16;69;13;3;0;0;1;3;0;19;0;0;27;0;4;53;121;0;0;1;0;0;2;3;1;0;7;0;0;0;4;0;0;38;0;3;2;0;0;0;0;0;0;1;753;0;3;5;0;0;7;5;0;0;11;0;0;0;0;0;44;0;51;2;0;0;0;3;0;0;0;0;12;5;0;0;1;0;10;321;0;5;19;14;42;0;0;0;0;0;0;0;0;7;5;0;22;156;0;0;18;9;489;0;1;6;16;5;85;0;0;128;54;63;50;0;31;33;1;14;1242;20;0;0;2;0;0;0;58;0;0;7;0;405;3;5;0;0;0;16;0;11;0;0;0;0;346;0;4;46;0;12;11;3;0;7;12;16;15;6;134;0;0;1;2;59;0;24;66;976;2;0;33;3;11;0;138;8;14;138;97;7288
8599601:Formação de condutores;0;372;11;2;34;9;5;62;105;57;14;21;2;6;21;4;32;13;1;18;0;35;42;388;26;21;19;0;0;19;6;9;12;35;0;37;57;80;5;0;91;17;17;46;14;11;8;18;19;16;39;1003;49;52;58;26;28;32;75;4;0;45;10;2;16;0;4;122;14;100;10;0;18;4;18;2;3;0;3;23;23;6;18;17;0;45;288;14;15;23;40;37;4;7;3;5;4;11;0;4;7;7;5;26;167;3;0;19;8;241;0;54;35;34;19;143;10;10;154;58;21;77;32;76;41;39;15;739;33;0;0;10;19;8;14;96;0;21;23;7;243;36;11;22;5;8;44;18;26;14;1;4;10;202;15;23;127;2;55;36;43;14;13;32;47;40;37;263;1;16;24;58;43;9;19;146;824;41;25;98;17;63;33;132;26;32;164;245;9839
8599602:Cursos de pilotagem;2;4;0;0;0;0;0;0;19;0;0;0;0;0;3;0;4;0;0;0;0;7;9;14;0;0;0;0;0;6;0;0;0;13;0;0;0;0;4;0;8;4;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;5;0;0;4;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;173
8599603:Treinamento em informática;0;147;5;1;5;2;0;21;12;15;6;0;0;0;23;0;19;0;0;3;0;3;8;60;0;1;2;0;0;0;0;1;1;9;0;1;0;1;0;0;14;0;0;6;0;0;0;0;0;3;5;393;18;0;1;0;0;1;1;0;0;6;0;0;0;0;0;1;0;12;0;0;1;11;0;0;0;0;0;0;0;6;0;0;0;16;42;3;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;7;20;0;0;6;0;62;0;3;0;4;6;35;1;1;23;1;1;7;0;0;1;7;0;105;3;0;0;0;2;0;2;55;0;1;0;0;18;3;0;6;0;0;2;4;12;5;0;0;0;41;0;0;12;0;1;6;2;1;0;4;0;0;0;22;0;1;5;2;7;0;1;4;145;3;0;0;0;4;2;2;0;2;33;9;1603
8599604:Treinamento em desenvolvimento profissional e gerencial;0;325;0;0;0;0;0;70;91;4;0;5;0;0;2;5;40;0;0;2;0;1;21;205;2;1;0;9;0;16;4;9;0;6;0;0;9;2;2;0;47;0;1;9;4;0;1;0;0;0;2;729;4;18;1;1;10;0;43;1;0;8;0;0;0;0;0;63;0;42;0;0;1;0;16;0;8;0;0;12;1;0;0;0;0;2;135;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;59;0;0;2;0;249;0;3;5;18;1;8;0;0;183;53;4;108;0;89;44;48;8;813;40;0;0;3;0;0;0;15;0;0;0;0;111;4;0;9;0;0;0;7;1;2;0;0;0;100;4;8;35;0;3;5;21;15;0;6;9;117;0;69;0;0;2;2;8;0;0;26;3587;0;14;57;0;20;16;53;11;18;128;74;8292
8599605:Cursos preparatórios para concursos;0;115;0;0;0;0;0;0;33;0;0;0;0;0;0;0;2;0;0;2;0;2;0;258;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;210;0;1;0;0;0;0;4;0;0;0;1;0;0;0;0;53;0;7;0;0;1;0;1;0;0;0;0;2;11;1;0;0;0;0;187;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;89;0;0;0;5;0;54;0;0;20;32;0;8;0;5;0;8;0;407;1;0;0;0;0;0;0;8;0;0;0;0;126;0;0;0;0;0;2;0;1;0;0;0;0;91;0;0;14;0;0;21;1;0;0;0;0;10;1;23;0;0;0;0;2;0;0;0;175;0;0;41;0;1;1;29;0;0;3;4;2141
8599699:Outras atividades de ensino não especificadas anteriormente;0;958;0;0;0;0;4;12;217;92;14;0;0;0;11;0;110;0;0;26;0;14;291;774;11;0;3;0;0;13;8;10;53;92;0;0;0;1;0;0;173;0;0;15;7;0;0;0;0;0;0;2095;72;1;11;0;0;4;26;0;0;69;0;0;0;0;0;281;0;165;0;0;16;0;0;0;9;0;0;22;0;0;16;0;0;21;995;0;0;0;63;69;0;0;0;0;0;0;0;0;0;0;0;0;535;0;0;14;2;908;0;79;16;17;30;262;0;0;235;23;42;114;0;40;23;69;6;2075;160;0;0;0;0;0;5;99;0;3;27;0;1512;18;3;4;0;0;32;14;12;0;0;0;0;1143;1;0;40;0;0;75;1;0;0;10;8;9;2;323;0;6;4;3;43;0;9;59;3265;0;19;6;0;1;5;296;0;31;252;153;18987
8610101:Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;32;7063;0;3;6;0;1;42;811;79;64;5;33;16;4;0;246;14;0;143;2;61;519;13464;68;2;2;0;0;52;0;49;2;85;42;12;88;275;0;0;24;34;0;391;84;6;0;41;171;0;133;11188;0;15;254;209;0;105;445;0;0;97;0;46;0;0;15;776;257;1156;37;0;9;0;67;0;0;0;0;41;37;2;0;2;0;159;7079;0;13;8;113;0;8;0;1;0;0;0;0;0;0;1;0;16;1299;4;0;4;0;5129;0;535;197;306;266;1215;877;20;1433;0;71;430;0;311;441;11;277;30258;1104;0;0;1;504;0;513;1479;0;173;0;0;6272;503;258;0;1;0;231;0;24;12;51;20;79;5795;47;8;971;0;10;535;227;186;4;139;135;515;283;2406;5;23;56;146;503;5;306;1470;30218;2;86;787;113;179;29;552;70;72;4058;811;151386
8610102:Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências;0;2520;5;0;0;0;0;3;385;0;2;0;0;0;0;0;12;0;0;1;0;0;0;1850;4;0;0;0;0;36;0;0;2;44;0;0;0;0;0;0;1728;0;0;1;16;0;0;2;0;0;0;3260;14;359;1;0;0;80;0;0;0;2;0;0;0;0;2;1699;0;9;0;0;0;0;3;0;0;0;0;74;0;0;0;0;0;0;1004;0;1;30;0;74;0;0;0;0;0;0;0;0;0;0;0;29;838;0;0;0;0;1112;0;5;12;292;349;3;0;0;1800;250;176;116;0;399;713;729;0;4697;80;0;0;13;0;0;91;0;0;7;0;0;1146;129;0;0;1;0;4;1;0;0;0;0;0;10357;0;307;38;0;0;361;0;171;0;0;4;82;0;760;0;116;5;202;499;79;43;111;11695;47;1;16;23;62;5;2750;37;426;132;554;55098
8621601:UTI móvel;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;3;0;0;0;0;14;0;0;0;0;0;0;0;0;0;14;65;0;0;0;0;0;0;30;0;0;10;0;724
