Coluna;Microrregião
CNAE 2.0 Subclasse;11001:PORTO VELHO;11002:GUAJARÁ-MIRIM;11003:ARIQUEMES;11004:JI-PARANÁ;11005:ALVORADA DOESTE;11006:CACOAL;11007:VILHENA;11008:COLORADO DO OESTE;12001:CRUZEIRO DO SUL;12002:TARAUACÁ;12003:SENA MADUREIRA;12004:RIO BRANCO;12005:BRASILÉIA;13001:RIO NEGRO-AM;13002:JAPURÁ;13003:ALTO SOLIMÕES;13004:JURUÁ;13005:TEFÉ;13006:COARI;13007:MANAUS;13008:RIO PRETO DA EVA;13009:ITACOATIARA;13010:PARINTINS;13011:BOCA DO ACRE;13012:PURUS;13013:MADEIRA;14001:BOA VISTA;14002:NORDESTE DE RORAIMA;14003:CARACARAÍ;14004:SUDESTE DE RORAIMA;15001:ÓBIDOS;15002:SANTARÉM;15003:ALMEIRIM;15004:PORTEL;15005:FUROS DE BREVES;15006:ARARI;15007:BELÉM;15008:CASTANHAL;15009:SALGADO;15010:BRAGANTINA;15011:CAMETÁ;15012:TOMÉ-AÇU;15013:GUAMÁ;15014:ITAITUBA;15015:ALTAMIRA;15016:TUCURUÍ;15017:PARAGOMINAS;15018:SÃO FÉLIX DO XINGU;15019:PARAUAPEBAS;15020:MARABÁ;15021:REDENÇÃO;15022:CONCEIÇÃO DO ARAGUAIA;16001:OIAPOQUE;16002:AMAPÁ;16003:MACAPÁ;16004:MAZAGÃO;17001:BICO DO PAPAGAIO;17002:ARAGUAÍNA;17003:MIRACEMA DO TOCANTINS;17004:RIO FORMOSO;17005:GURUPI-TO;17006:PORTO NACIONAL;17007:JALAPÃO;17008:DIANÓPOLIS;Total
2591800:Fabricação de embalagens metálicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500
2592601:Fabricação de produtos de trefilados de metal padronizados;3;0;0;36;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;13;0;0;126
2592602:Fabricação de produtos de trefilados de metal, exceto padronizados;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;55
2593400:Fabricação de artigos de metal para uso doméstico e pessoal;0;0;1;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;56;74;0;0;0;0;10;0;0;0;0;0;0;0;8;0;0;0;0;0;0;7;0;0;0;0;0;0;204
2599301:Serviços de confecção de armações metálicas para a construção;0;0;0;7;3;28;2;2;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;20;4;0;0;0;0;0;0;0;127;0;0;2;1;0;0;218
2599302:Serviços de corte e dobra de metais;7;0;0;0;0;3;48;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60
2599399:Fabricação de outros produtos de metal não especificados anteriormente;8;0;2;46;0;5;33;0;0;0;0;1;0;0;0;0;0;0;0;628;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;16;0;0;0;0;0;0;0;3;0;0;0;4;1;0;0;0;0;1;0;0;7;0;0;0;25;0;0;809
2610800:Fabricação de componentes eletrônicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11071
2621300:Fabricação de equipamentos de informática;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;821
2622100:Fabricação de periféricos para equipamentos de informática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5312
2631100:Fabricação de equipamentos transmissores de comunicação, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270
2632900:Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;951
2640000:Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6412
2651500:Fabricação de aparelhos e equipamentos de medida, teste e controle;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357
2652300:Fabricação de cronômetros e relógios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1586
2670101:Fabricação de equipamentos e instrumentos ópticos, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
2670102:Fabricação de aparelhos fotográficos e cinematográficos, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536
2710401:Fabricação de geradores de corrente contínua e alternada, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2710402:Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios;9;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;329
2710403:Fabricação de motores elétricos, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507
2721000:Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632
2722801:Fabricação de baterias e acumuladores para veículos automotores;0;0;0;0;0;2;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
2722802:Recondicionamento de baterias e acumuladores para veículos automotores;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2731700:Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;80
2732500:Fabricação de material elétrico para instalações em circuito de consumo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291
2733300:Fabricação de fios, cabos e condutores elétricos isolados;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2275
2740601:Fabricação de lâmpadas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
2740602:Fabricação de luminárias e outros equipamentos de iluminação;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;24
2751100:Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787
2759701:Fabricação de aparelhos elétricos de uso pessoal, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370
2759799:Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios;0;0;0;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;417
2790202:Fabricação de equipamentos para sinalização e alarme;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
2790299:Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468
2811900:Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;37
2812700:Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;55;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;84
2813500:Fabricação de válvulas, registros e dispositivos semelhantes, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
2815102:Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119
2821601:Fabricação de fornos industriais, aparelhos e equipamentos não-elétricos para instalações térmicas, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70
2821602:Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
2822401:Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de pessoas, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;76
2822402:Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;13;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;138
2823200:Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios;1;0;0;10;0;0;4;0;0;0;0;25;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;17;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169
2824101:Fabricação de aparelhos e equipamentos de ar condicionado para uso industrial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4
2824102:Fabricação de aparelhos e equipamentos de ar condicionado para uso não-industrial;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2158
2825900:Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
2829101:Fabricação de máquinas de escrever, calcular e outros equipamentos não-eletrônicos para escritório, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
2829199:Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;2;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;787
2831300:Fabricação de tratores agrícolas, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;95
2833000:Fabricação de máquinas e equipamentos para a agricultura e pecuária, peças e acessórios, exceto para irrigação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;0;4;0;0;11
2840200:Fabricação de máquinas-ferramenta, peças e acessórios;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;7;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;51
2852600:Fabricação de outras máquinas e equipamentos para uso na extração mineral, peças e acessórios, exceto na extração de petróleo;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;68;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291
2854200:Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, peças e acessórios, exceto tratores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;61
2862300:Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo, peças e acessórios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
2864000:Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados, peças e acessórios;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2869100:Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente, peças e acessórios;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158
2910701:Fabricação de automóveis, camionetas e utilitários;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
2930101:Fabricação de cabines, carrocerias e reboques para caminhões;28;0;23;64;6;28;35;3;0;0;0;27;0;0;0;0;0;0;0;20;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;54;32;0;0;0;0;12;2;0;0;35;0;0;12;10;0;0;0;0;0;0;42;0;9;12;13;0;3;477
2930103:Fabricação de cabines, carrocerias e reboques para outros veículos automotores, exceto caminhões e ônibus;1;0;30;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0;0;0;5;0;0;144
2941700:Fabricação de peças e acessórios para o sistema motor de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;413
2942500:Fabricação de peças e acessórios para os sistemas de marcha e transmissão de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;424
2943300:Fabricação de peças e acessórios para o sistema de freios de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543
2944100:Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5
2945000:Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1618
2949201:Fabricação de bancos e estofados para veículos automotores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2949299:Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente;0;0;0;11;0;7;0;0;0;0;0;3;0;0;0;0;0;0;0;1442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1476
2950600:Recondicionamento e recuperação de motores para veículos automotores;45;1;8;38;0;17;21;0;1;0;0;28;3;0;0;0;0;0;0;46;0;0;0;0;0;0;12;0;0;0;0;48;0;0;0;0;56;28;0;5;0;3;0;10;14;5;0;0;0;12;2;4;0;0;15;0;0;19;5;30;14;46;0;0;536
3011301:Construção de embarcações de grande porte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;959;0;24;0;0;0;0;0;0;0;0;3;28;0;0;0;0;13;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1037
3011302:Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;852;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;161;0;0;0;0;0;0;0;0;0;1767
3012100:Construção de embarcações para esporte e lazer;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;128
3091101:Fabricação de motocicletas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7002
3091102:Fabricação de peças e acessórios para motocicletas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;697
3092000:Fabricação de bicicletas e triciclos não-motorizados, peças e acessórios;0;0;0;0;0;0;500;0;0;0;0;33;4;0;0;0;0;0;0;852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1389
3099700:Fabricação de equipamentos de transporte não especificados anteriormente;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;950
3101200:Fabricação de móveis com predominância de madeira;110;2;53;54;4;192;87;8;15;11;6;101;9;0;0;0;0;3;18;86;0;1;42;0;0;2;18;0;0;1;11;8;0;0;6;0;766;55;2;13;3;0;3;2;4;6;95;10;18;22;26;2;0;0;43;0;11;45;9;92;23;92;1;1;2192
3102100:Fabricação de móveis com predominância de metal;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;2;0;0;0;0;0;0;0;0;0;5;10;0;0;0;34;18;0;0;0;0;0;0;0;0;57;0;1;0;0;0;0;0;9;0;0;0;40;0;2;5;0;0;204
3103900:Fabricação de móveis de outros materiais, exceto madeira e metal;0;0;3;6;1;14;15;0;2;0;0;5;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;23;0;0;0;0;0;6;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;5;1;0;0;91
3104700:Fabricação de colchões;0;0;0;6;0;4;371;0;0;0;0;0;0;0;0;0;0;0;0;615;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453;5;0;0;0;0;0;0;0;0;0;0;10;19;19;0;0;0;45;0;0;1;0;0;20;0;0;0;1656
3211601:Lapidação de gemas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;3
3211602:Fabricação de artefatos de joalheria e ourivesaria;13;0;1;7;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;449;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;28;0;0;0;5;0;0;2;0;0;0;0;0;0;6;0;4;0;0;0;0;0;0;0;0;1;0;0;522
3212400:Fabricação de bijuterias e artefatos semelhantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3
