Coluna;Microrregião
CNAE 2.0 Subclasse;21001:LITORAL OCIDENTAL MARANHENSE;21002:AGLOMERAÇÃO URBANA DE SÃO LUÍS;21003:ROSÁRIO;21004:LENÇOIS MARANHENSES;21005:BAIXADA MARANHENSE;21006:ITAPECURU MIRIM;21007:GURUPI-MA;21008:PINDARÉ;21009:IMPERATRIZ;21010:MÉDIO MEARIM;21011:ALTO MEARIM E GRAJAÚ;21012:PRESIDENTE DUTRA;21013:BAIXO PARNAÍBA MARANHENSE;21014:CHAPADINHA;21015:CODÓ;21016:COELHO NETO;21017:CAXIAS;21018:CHAPADAS DO ALTO ITAPECURU;21019:PORTO FRANCO;21020:GERAIS DE BALSAS;21021:CHAPADAS DAS MANGABEIRAS;22001:BAIXO PARNAÍBA PIAUIENSE;22002:LITORAL PIAUIENSE;22003:TERESINA;22004:CAMPO MAIOR;22005:MÉDIO PARNAÍBA PIAUIENSE;22006:VALENÇA DO PIAUÍ;22007:ALTO PARNAÍBA PIAUIENSE;22008:BERTOLÍNIA;22009:FLORIANO;22010:ALTO MÉDIO GURGUÉIA;22011:SÃO RAIMUNDO NONATO;22012:CHAPADAS DO EXTREMO SUL PIAUIENSE;22013:PICOS;22014:PIO IX;22015:ALTO MÉDIO CANINDÉ;23001:LITORAL DE CAMOCIM E ACARAÚ;23002:IBIAPABA;23003:COREAÚ;23004:MERUOCA;23005:SOBRAL;23006:IPU;23007:SANTA QUITÉRIA;23008:ITAPIPOCA;23009:BAIXO CURU;23010:URUBURETAMA;23011:MÉDIO CURU;23012:CANINDÉ;23013:BATURITÉ;23014:CHOROZINHO;23015:CASCAVEL-CE;23016:FORTALEZA;23017:PACAJUS;23018:SERTÃO DE CRATÉUS;23019:SERTÃO DE QUIXERAMOBIM;23020:SERTÃO DE INHAMUNS;23021:SERTÃO DE SENADOR POMPEU;23022:LITORAL DE ARACATI;23023:BAIXO JAGUARIBE;23024:MÉDIO JAGUARIBE;23025:SERRA DO PEREIRO;23026:IGUATU;23027:VÁRZEA ALEGRE;23028:LAVRAS DA MANGABEIRA;23029:CHAPADA DO ARARIPE;23030:CARIRIAÇU;23031:BARRO;23032:CARIRI;23033:BREJO SANTO;24001:MOSSORÓ;24002:CHAPADA DO APODI;24003:MÉDIO OESTE;24004:VALE DO AÇU;24005:SERRA DE SÃO MIGUEL;24006:PAU DOS FERROS;24007:UMARIZAL;24008:MACAU;24009:ANGICOS;24010:SERRA DE SANTANA;24011:SERIDÓ OCIDENTAL;24012:SERIDÓ ORIENTAL;24013:BAIXA VERDE;24014:BORBOREMA POTIGUAR;24015:AGRESTE POTIGUAR;24016:LITORAL NORDESTE;24017:MACAÍBA;24018:NATAL;24019:LITORAL SUL-RN;25001:CATOLÉ DO ROCHA;25002:CAJAZEIRAS;25003:SOUSA;25004:PATOS;25005:PIANCÓ;25006:ITAPORANGA;25007:SERRA DO TEIXEIRA;25008:SERIDÓ OCIDENTAL PARAIBANO;25009:SERIDÓ ORIENTAL PARAIBANO;25010:CARIRI OCIDENTAL;25011:CARIRI ORIENTAL;25012:CURIMATAÚ OCIDENTAL;25013:CURIMATAÚ ORIENTAL;25014:ESPERANÇA;25015:BREJO PARAIBANO;25016:GUARABIRA;25017:CAMPINA GRANDE;25018:ITABAIANA;25019:UMBUZEIRO;25020:LITORAL NORTE;25021:SAPÉ;25022:JOÃO PESSOA;25023:LITORAL SUL-PB;26001:ARARIPINA;26002:SALGUEIRO;26003:PAJEÚ;26004:SERTÃO DO MOXOTÓ;26005:PETROLINA;26006:ITAPARICA;26007:VALE DO IPANEMA;26008:VALE DO IPOJUCA;26009:ALTO CAPIBARIBE;26010:MÉDIO CAPIBARIBE;26011:GARANHUNS;26012:BREJO PERNAMBUCANO;26013:MATA SETENTRIONAL PERNAMBUCANA;26014:VITÓRIA DE SANTO ANTÃO;26015:MATA MERIDIONAL PERNAMBUCANA;26016:ITAMARACÁ;26017:RECIFE;26018:SUAPE;26019:FERNANDO DE NORONHA;27001:SERRANA DO SERTÃO ALAGOANO;27002:ALAGOANA DO SERTÃO DO SÃO FRANCISCO;27003:SANTANA DO IPANEMA;27004:BATALHA;27005:PALMEIRA DOS ÍNDIOS;27006:ARAPIRACA;27007:TRAIPU;27008:SERRANA DOS QUILOMBOS;27009:MATA ALAGOANA;27010:LITORAL NORTE ALAGOANO;27011:MACEIÓ;27012:SÃO MIGUEL DOS CAMPOS;27013:PENEDO;28001:SERGIPANA DO SERTÃO DO SÃO FRANCISCO;28002:CARIRA;28003:NOSSA SENHORA DAS DORES;28004:AGRESTE DE ITABAIANA;28005:TOBIAS BARRETO;28006:AGRESTE DE LAGARTO;28007:PROPRIÁ;28008:COTINGUIBA;28009:JAPARATUBA;28010:BAIXO COTINGUIBA;28011:ARACAJU;28012:BOQUIM;28013:ESTÂNCIA;29001:BARREIRAS;29002:COTEGIPE;29003:SANTA MARIA DA VITÓRIA;29004:JUAZEIRO;29005:PAULO AFONSO;29006:BARRA;29007:BOM JESUS DA LAPA;29008:SENHOR DO BONFIM;29009:IRECÊ;29010:JACOBINA;29011:ITABERABA;29012:FEIRA DE SANTANA;29013:JEREMOABO;29014:EUCLIDES DA CUNHA;29015:RIBEIRA DO POMBAL;29016:SERRINHA;29017:ALAGOINHAS;29018:ENTRE RIOS;29019:CATU;29020:SANTO ANTÔNIO DE JESUS;29021:SALVADOR;29022:BOQUIRA;29023:SEABRA;29024:JEQUIÉ;29025:LIVRAMENTO DO BRUMADO;29026:GUANAMBI;29027:BRUMADO;29028:VITÓRIA DA CONQUISTA;29029:ITAPETINGA;29030:VALENÇA;29031:ILHÉUS-ITABUNA;29032:PORTO SEGURO;Total
4511103:Comércio por atacado de automóveis, camionetas e utilitários novos e usados;0;683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;7;0;0;0;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;133;0;0;0;0;0;0;0;0;67;0;0;1;0;3;0;0;0;1457;225;0;0;0;0;0;0;10;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;133;0;0;0;0;0;11;2;0;0;0;0;0;0;137;0;0;0;0;2;0;0;0;721;0;0;0;0;0;0;0;3;0;32;0;4112
4511104:Comércio por atacado de caminhões novos e usados;0;247;0;0;0;0;0;7;105;18;0;0;0;0;0;0;0;0;0;0;0;0;0;206;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;367;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;53;0;32;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;139;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;148;0;0;0;16;0;226;0;0;103;0;0;20;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;8;0;0;0;0;0;0;216;0;0;40;0;0;0;0;0;0;0;0;0;0;188;0;0;0;0;0;0;0;58;317;0;0;0;0;20;0;25;0;0;70;72;3286
4511105:Comércio por atacado de reboques e semi-reboques novos e usados;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;29
4511106:Comércio por atacado de ônibus e microônibus novos e usados;0;47;0;0;0;0;0;0;17;12;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99
4512901:Representantes comerciais e agentes do comércio de veículos automotores;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;4;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;0;0;0;0;0;0;0;0;0;6;0;0;0;7;0;3;65;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;15;0;0;14;2;3;17;0;0;0;0;0;101;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;17;0;0;6;0;0;0;29;0;0;3;0;0;3;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;1;124;0;0;5;0;0;63;9;0;1;3;2;892
4512902:Comércio sob consignação de veículos automotores;0;27;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;1;0;17;0;0;0;0;0;1;0;0;0;5;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;3;33;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;5;0;7;0;1;0;4;0;0;6;0;0;21;0;14;1;0;0;18;4;0;0;5;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;12;0;0;0;0;0;0;0;0;0;0;3;0;1;0;5;0;0;0;7;7;0;0;0;0;6;0;41;0;10;6;16;352
4520001:Serviços de manutenção e reparação mecânica de veículos automotores;0;543;1;0;1;21;0;13;348;20;0;3;0;7;5;4;17;0;4;52;1;3;30;699;1;0;0;8;0;27;4;0;7;15;0;106;14;16;0;0;59;0;1;3;8;0;4;3;0;1;1;1876;14;9;3;0;9;5;52;0;0;14;0;0;0;0;1;118;1;141;1;18;34;0;4;1;1;4;0;13;29;1;2;12;7;64;600;6;12;6;9;22;0;0;0;0;1;6;0;16;0;1;0;6;209;0;0;5;16;359;4;10;20;45;9;110;0;0;333;24;8;66;1;121;22;21;27;1514;102;2;1;5;1;5;6;161;0;6;2;0;431;15;3;2;4;3;80;4;15;5;0;0;8;418;6;1;225;1;11;56;15;4;10;16;31;19;15;497;1;4;1;111;112;23;44;126;2342;5;22;107;5;54;25;270;26;29;430;614;14630
4520002:Serviços de lanternagem ou funilaria e pintura de veículos automotores;0;181;0;0;0;0;0;4;26;0;1;1;3;0;1;0;5;0;4;3;0;4;3;227;0;0;3;0;0;1;0;0;2;7;0;1;0;0;0;0;6;0;0;0;0;3;0;0;0;0;7;689;4;0;0;0;0;2;11;0;0;1;0;0;0;0;0;34;2;97;0;12;0;0;4;0;0;0;0;2;32;0;0;0;0;1;177;0;0;3;6;2;0;0;0;0;0;0;0;1;0;0;4;3;32;0;0;0;0;55;0;3;9;32;0;83;42;0;51;3;12;6;3;8;3;4;2;497;14;0;0;3;0;0;15;71;0;0;0;0;217;22;0;2;0;0;7;2;0;0;0;0;0;68;0;1;39;0;0;0;4;0;0;5;6;5;0;86;0;0;0;8;5;1;0;5;92;0;2;18;0;8;3;40;0;0;25;39;3238
4520003:Serviços de manutenção e reparação elétrica de veículos automotores;0;60;0;0;0;0;0;0;4;5;0;0;0;0;0;1;0;0;0;11;0;1;1;74;0;0;0;0;0;4;0;0;0;5;0;1;1;50;0;0;52;0;0;0;0;11;0;0;0;1;0;462;28;0;0;0;0;18;6;0;0;11;0;0;0;0;0;13;0;35;0;0;0;0;0;0;0;0;0;33;9;0;0;4;0;2;56;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;25;0;0;2;0;107;0;0;0;1;0;20;0;0;7;2;0;2;0;6;2;2;0;92;1;0;0;0;0;0;0;1;0;0;2;0;14;1;0;0;0;0;0;1;0;0;1;0;0;38;0;1;24;0;0;3;0;0;0;1;0;0;0;23;0;1;1;0;0;0;0;2;104;0;1;6;0;1;0;1;0;1;6;4;1469
4520004:Serviços de alinhamento e balanceamento de veículos automotores;0;48;0;0;4;0;0;0;35;0;2;0;0;0;0;0;3;0;5;0;0;0;1;122;0;0;0;3;0;7;0;0;0;3;0;11;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;33;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;4;3;6;0;0;3;0;0;1;0;0;0;5;0;0;1;0;0;0;33;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;10;0;0;1;0;18;0;0;4;0;1;16;5;0;19;0;0;0;0;5;26;7;1;44;1;0;0;0;1;0;0;4;0;0;1;0;8;0;0;0;0;0;0;0;0;2;0;0;0;22;2;0;5;0;0;0;0;2;0;0;14;1;0;15;0;0;0;2;2;1;4;21;81;0;0;0;0;0;1;6;0;0;3;6;713
4520005:Serviços de lavagem, lubrificação e polimento de veículos automotores;0;118;0;2;0;0;0;10;33;13;2;0;3;6;0;0;20;4;0;4;0;1;17;222;2;0;0;1;0;10;0;0;0;11;0;8;1;0;0;0;13;0;0;1;0;0;1;0;0;0;3;732;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;31;0;41;0;0;11;0;1;0;1;0;0;3;4;0;1;0;2;4;251;3;0;7;1;0;0;1;0;0;0;1;0;0;0;0;2;1;44;0;0;0;2;141;0;4;7;5;0;43;2;7;82;6;3;9;0;29;3;8;2;669;11;0;0;4;0;0;4;16;0;0;1;0;202;10;0;1;1;0;15;0;10;2;0;2;5;205;3;3;68;0;0;23;24;1;3;0;0;10;3;86;0;0;1;2;12;0;10;16;890;0;0;19;2;8;10;60;0;4;30;95;4546
4520006:Serviços de borracharia para veículos automotores;0;4;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;1;0;2;2;0;16;0;0;2;0;0;0;9;0;0;0;0;0;0;1;0;0;33;0;0;0;0;0;0;0;0;0;2;53;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;19;2;0;1;0;0;0;0;0;0;2;0;0;1;0;0;2;35;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;13;0;0;0;0;4;0;0;0;11;0;27;0;0;8;2;3;0;0;4;4;6;3;65;2;0;0;0;0;0;0;3;0;0;1;0;52;2;1;0;3;0;9;0;0;0;0;0;1;33;1;1;16;0;3;22;0;4;0;2;0;1;0;19;0;0;0;12;0;0;0;3;72;1;2;24;0;5;11;29;1;1;47;51;791
4520007:Serviços de instalação, manutenção e reparação de acessórios para veículos automotores;0;70;0;0;3;0;0;1;17;1;0;0;0;0;0;0;0;1;0;7;0;2;4;110;0;0;0;0;0;1;1;0;0;7;0;0;2;1;0;0;14;0;0;7;0;0;0;0;0;0;14;460;2;2;0;0;0;0;8;2;0;2;0;0;0;0;0;16;0;35;1;0;1;0;0;0;0;1;0;0;2;0;0;2;0;32;119;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;6;24;0;0;3;1;77;0;0;0;4;0;21;0;0;37;0;4;13;0;6;4;5;1;178;1;0;0;0;0;0;0;16;0;0;4;0;61;0;0;0;0;0;28;1;0;0;0;0;0;101;0;2;24;0;0;3;1;0;0;0;7;0;0;89;0;0;0;0;17;0;11;9;304;0;0;33;0;3;3;13;1;2;52;17;2141
4520008:Serviços de capotaria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;38
4530701:Comércio por atacado de peças e acessórios novos para veículos automotores;0;267;1;0;5;0;0;12;180;20;3;7;0;4;1;1;1;1;2;70;0;1;5;413;0;0;0;16;0;0;2;3;0;43;0;0;0;0;0;0;85;3;0;4;0;1;0;0;1;0;0;2415;1;0;3;0;8;0;17;3;0;15;1;0;2;0;0;15;0;49;8;0;1;0;8;0;0;0;0;1;0;0;59;0;0;0;549;2;0;2;0;0;0;0;0;0;0;15;0;1;0;0;0;0;95;0;0;0;1;396;0;23;9;9;3;56;1;1;190;0;18;39;0;42;1;54;9;1941;2;0;0;0;0;0;11;14;0;0;2;0;137;3;0;2;0;6;6;8;1;0;0;0;0;185;1;3;97;0;1;28;0;6;4;23;2;18;7;691;0;0;2;56;5;0;7;12;1155;0;0;10;6;18;11;102;18;5;75;71;10026
4530702:Comércio por atacado de pneumáticos e câmaras-de-ar;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;21;0;0;0;34;0;0;5;0;0;0;1;0;0;17;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;0;4;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;86;0;0;0;0;0;25;0;0;16;0;4;0;0;3;15;0;0;305;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;22;0;0;0;0;0;0;4;1;0;0;46;0;0;0;7;0;0;0;32;186;0;0;0;0;2;1;1;1;0;1;0;1422
4530703:Comércio a varejo de peças e acessórios novos para veículos automotores;9;1596;8;26;75;16;2;176;1093;73;55;66;3;57;49;20;107;26;139;399;12;59;231;1463;33;25;18;45;6;183;86;33;18;188;0;42;39;137;0;0;367;19;11;40;14;21;8;24;32;3;25;3762;75;60;93;22;48;33;94;6;8;136;4;2;25;2;3;568;47;785;31;18;88;5;29;18;19;5;6;150;119;17;26;32;3;178;2162;62;28;144;97;101;3;10;11;2;4;14;4;13;10;11;0;60;800;12;1;53;31;1616;17;108;162;176;119;957;38;15;718;128;46;433;27;567;228;231;95;4562;241;4;9;67;29;19;35;490;0;32;152;16;1841;76;51;35;6;17;386;24;85;48;0;3;15;1566;42;92;1156;7;85;323;165;70;90;124;240;203;137;1846;20;95;98;247;265;36;201;559;3895;40;86;352;44;375;177;1339;75;124;547;1185;47157
4530704:Comércio a varejo de peças e acessórios usados para veículos automotores;0;98;0;0;0;0;0;4;36;1;0;2;0;0;0;0;3;0;5;22;0;4;18;44;4;0;0;0;0;6;0;0;0;1;0;0;1;3;0;0;8;0;0;0;0;0;0;0;3;1;0;209;4;2;0;0;3;4;2;0;0;7;0;0;0;0;0;14;0;12;0;0;1;0;0;0;0;4;1;0;4;0;0;0;1;1;127;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;17;0;0;3;1;19;0;2;0;0;7;38;0;0;28;1;0;0;0;11;7;16;6;154;14;0;0;0;0;0;0;1;0;0;1;0;17;1;3;1;0;2;1;1;4;0;0;0;0;47;5;5;19;0;0;6;0;0;0;1;4;24;7;128;0;11;13;3;23;0;0;9;106;8;1;9;0;17;0;27;3;0;24;8;1533
4530705:Comércio a varejo de pneumáticos e câmaras-de-ar;0;291;0;0;8;6;1;39;199;39;8;7;0;2;2;0;39;3;3;74;3;16;109;270;16;0;1;5;0;33;41;8;4;12;0;11;1;48;0;0;101;5;0;18;2;0;1;0;10;0;12;373;0;11;10;1;4;7;14;7;0;18;0;0;3;0;0;136;8;66;0;12;40;0;18;0;0;0;0;18;12;0;7;9;0;9;178;6;3;6;13;22;0;0;2;0;0;1;0;0;1;1;0;11;164;3;0;2;2;190;0;39;30;21;38;82;6;5;152;11;2;39;0;48;25;13;2;347;4;0;0;3;4;9;5;104;0;1;0;0;278;10;1;5;0;12;37;15;24;0;0;0;0;263;2;19;121;0;10;37;16;1;5;20;11;60;6;242;2;43;29;14;12;1;2;47;401;1;6;51;1;82;10;74;10;6;130;155;6098
4530706:Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores;0;5;0;0;0;0;0;0;25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;3;12;0;0;0;0;0;0;1;0;0;0;0;208
4541201:Comércio por atacado de motocicletas e motonetas;0;132;0;0;0;78;0;0;6;10;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;11;0;0;0;2;0;0;11;0;0;0;0;0;11;0;0;1;0;4;0;0;0;0;0;0;9;0;0;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;13;1;0;0;2;0;2;0;8;0;0;0;0;4;0;0;0;30;2;46;0;1;3;3;32;0;0;0;13;605
4541202:Comércio por atacado de peças e acessórios para motocicletas e motonetas;0;13;0;0;2;0;0;12;39;4;0;0;0;0;0;0;82;0;0;0;0;0;8;66;2;0;0;5;0;0;0;3;0;63;0;0;0;90;0;0;47;0;0;0;23;37;0;1;0;0;0;289;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;13;0;0;3;13;0;0;0;0;0;8;0;0;0;0;0;0;0;15;0;0;0;3;21;0;0;3;0;1;4;0;0;33;4;0;16;0;0;4;13;0;55;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;34;1;0;0;0;1;0;0;10;62;0;16;16;7;0;0;0;0;4;0;0;0;0;29;2;106;0;0;2;3;1334
4541203:Comércio a varejo de motocicletas e motonetas novas;0;172;0;14;0;15;41;223;497;247;184;110;0;57;138;35;183;53;60;127;8;78;164;230;15;53;9;10;0;23;43;65;36;121;0;20;74;142;1;0;232;32;14;69;0;6;0;68;50;0;2;684;91;94;174;46;33;11;22;31;0;143;3;0;21;0;0;251;40;249;9;1;90;6;50;0;30;6;0;51;59;32;28;36;7;52;297;0;57;23;95;128;2;0;0;0;4;16;0;14;4;10;0;49;227;9;0;49;68;365;0;161;105;102;57;148;33;9;437;88;49;120;0;32;40;98;7;792;22;0;0;23;25;0;50;165;0;73;30;0;432;62;44;37;0;0;50;38;37;0;0;0;0;211;4;54;154;0;0;129;99;11;48;86;80;92;69;393;4;25;61;12;88;20;18;122;407;7;6;134;8;21;82;100;40;23;162;266;13890
4541204:Comércio a varejo de motocicletas e motonetas usadas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;25;2;31;0;0;0;0;3;1;0;3;0;2;0;10;8;0;0;1;1;1;0;0;0;1;0;0;0;216;0;6;4;0;0;88;75;1;0;91;0;0;0;0;2;54;0;5;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;98;0;0;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;18;0;0;1;1;0;4;0;0;0;0;0;0;0;80;5;21;0;151;63;0;0;0;0;0;0;12;0;0;0;0;1;0;12;0;1;0;0;0;0;0;0;0;0;12;0;1;6;0;0;0;0;8;0;0;0;0;0;35;0;0;0;0;9;0;0;3;16;1;3;1;0;9;0;130;0;0;3;33;1396
4541205:Comércio a varejo de peças e acessórios para motocicletas e motonetas;0;363;100;4;192;3;2;37;131;52;15;11;2;18;16;13;57;24;14;66;17;49;63;331;69;31;24;2;3;20;16;12;2;123;3;51;26;21;3;1;81;19;14;9;10;7;9;22;68;7;12;561;9;28;16;12;30;18;135;8;1;50;3;2;5;0;13;152;33;120;5;5;30;7;8;2;2;1;15;15;45;9;5;30;4;35;306;17;26;68;23;22;2;5;1;5;11;13;4;7;4;5;5;32;254;14;3;20;10;251;7;56;23;20;28;118;1;13;168;37;34;105;7;76;45;58;11;802;54;0;4;8;8;6;3;155;0;25;21;2;172;25;32;15;24;10;87;9;41;37;6;6;1;229;12;148;65;9;33;88;13;9;23;24;46;30;48;169;1;55;51;94;85;39;37;110;346;34;30;62;13;90;29;113;12;15;69;100;9458
4542101:Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;2;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;71
4542102:Comércio sob consignação de motocicletas e motonetas;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;21;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;43
