Coluna;Microrregião
CNAE 2.0 Subclasse;50001:BAIXO PANTANAL;50002:AQUIDAUANA;50003:ALTO TAQUARI;50004:CAMPO GRANDE;50005:CASSILÂNDIA;50006:PARANAÍBA;50007:TRÊS LAGOAS;50008:NOVA ANDRADINA;50009:BODOQUENA;50010:DOURADOS;50011:IGUATEMI;51001:ARIPUANÃ;51002:ALTA FLORESTA;51003:COLÍDER;51004:PARECIS;51005:ARINOS;51006:ALTO TELES PIRES;51007:SINOP;51008:PARANATINGA;51009:NORTE ARAGUAIA;51010:CANARANA;51011:MÉDIO ARAGUAIA;51012:ALTO GUAPORÉ;51013:TANGARÁ DA SERRA;51014:JAURU;51015:ALTO PARAGUAI;51016:ROSÁRIO OESTE;51017:CUIABÁ;51018:ALTO PANTANAL;51019:PRIMAVERA DO LESTE;51020:TESOURO;51021:RONDONÓPOLIS;51022:ALTO ARAGUAIA;52001:SÃO MIGUEL DO ARAGUAIA;52002:RIO VERMELHO;52003:ARAGARÇAS;52004:PORANGATU;52005:CHAPADA DOS VEADEIROS;52006:CERES;52007:ANÁPOLIS;52008:IPORÁ;52009:ANICUNS;52010:GOIÂNIA;52011:VÃO DO PARANÃ;52012:ENTORNO DE BRASÍLIA;52013:SUDOESTE DE GOIÁS;52014:VALE DO RIO DOS BOIS;52015:MEIA PONTE;52016:PIRES DO RIO;52017:CATALÃO;52018:QUIRINÓPOLIS;53001:BRASÍLIA;Total
7319002:Promoção de vendas;2;0;9;804;3;0;2;5;0;14;3;0;2;5;1;0;7;11;1;0;3;1;0;5;2;0;0;359;2;7;0;16;0;0;15;0;0;0;0;32;3;3;1068;0;13;14;0;57;3;0;16;730;3218
7319003:Marketing direto;0;0;1;18;1;0;1;1;0;5;2;0;1;3;0;0;10;9;0;0;1;0;0;4;1;0;0;40;0;5;0;13;0;1;0;0;5;0;1;3;0;0;306;1;1;2;0;1;1;0;0;173;611
7319004:Consultoria em publicidade;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;33;0;0;0;0;0;0;0;0;26;63
7319099:Outras atividades de publicidade não especificadas anteriormente;0;1;4;46;2;7;0;2;0;3;1;8;0;0;5;2;0;0;1;0;0;4;0;1;0;0;0;25;0;7;0;1;0;0;0;0;2;0;5;11;1;1;55;0;5;22;0;1;2;2;0;62;289
7320300:Pesquisas de mercado e de opinião pública;0;0;4;6;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;2;0;0;0;124;231
7410202:Decoração de interiores;0;0;0;11;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;0;2;0;0;0;26;0;3;0;0;0;0;0;0;0;1;0;0;2;0;62;0;3;6;0;0;0;0;0;91;213
7410203:Design de produtos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;23
7410299:Atividades de design não especificadas anteriormente;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9
7420001:Atividades de produção de fotografias, exceto aérea e submarina;0;0;1;59;3;3;1;0;0;17;0;2;8;1;3;5;4;7;0;0;2;0;0;1;1;0;0;67;0;4;0;26;1;0;0;1;2;0;17;11;0;5;91;0;6;32;0;68;5;9;0;126;589
7420002:Atividades de produção de fotografias aéreas e submarinas;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;16
7420003:Laboratórios fotográficos;0;0;0;2;0;0;0;0;0;0;1;0;1;4;0;0;0;12;0;0;0;0;0;0;0;0;0;12;0;6;0;1;0;0;0;1;1;0;0;0;0;0;39;0;0;2;0;12;0;0;1;49;144
7420004:Filmagem de festas e eventos;0;0;0;12;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;9;0;13;0;0;0;12;3;0;0;0;0;0;0;0;0;0;4;6;0;0;6;0;0;3;0;11;0;2;0;59;144
7420005:Serviços de microfilmagem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;6;12
7490101:Serviços de tradução, interpretação e similares;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;5;0;0;0;0;0;0;0;0;24;39
7490102:Escafandria e mergulho;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;12
7490103:Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias;7;7;49;47;57;2;13;1;3;181;29;16;8;7;25;73;105;27;0;11;28;2;1;18;8;1;0;18;5;40;0;67;1;2;6;3;19;9;7;16;3;5;148;4;64;63;50;40;6;4;7;341;1654
7490104:Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;1;1;0;123;0;0;4;1;0;5;4;0;0;3;2;1;3;9;0;0;2;0;0;0;1;0;0;92;0;23;0;28;0;0;0;0;11;0;10;6;1;0;362;1;19;4;2;22;0;0;0;285;1026
7490105:Agenciamento de profissionais para atividades esportivas, culturais e artísticas;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;23;0;0;0;0;0;0;0;0;0;28
7490199:Outras atividades profissionais, científicas e técnicas não especificadas anteriormente;1;0;2;79;1;6;9;0;0;20;0;4;7;0;2;2;33;8;0;0;2;0;0;0;2;0;0;65;0;2;0;25;0;0;0;0;2;4;25;7;0;0;342;2;31;23;0;6;0;17;1;228;958
7500100:Atividades veterinárias;5;3;1;157;5;9;7;6;2;48;6;4;3;3;3;10;2;6;1;2;2;7;3;5;0;4;0;59;6;11;0;23;0;1;2;0;0;0;0;18;0;0;189;3;28;25;6;10;5;10;1;352;1053
7711000:Locação de automóveis sem condutor;4;0;3;304;2;10;28;2;16;450;3;5;38;0;1;2;7;30;0;0;3;6;5;6;2;0;0;447;3;8;0;23;1;2;50;0;29;0;9;108;8;0;509;13;5;63;1;25;36;10;4;1127;3408
7719501:Locação de embarcações sem tripulação, exceto para fins recreativos;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
7719502:Locação de aeronaves sem tripulação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
7719599:Locação de outros meios de transporte não especificados anteriormente, sem condutor;0;0;0;5;0;0;5;0;4;3;0;3;0;0;0;0;8;2;2;0;0;0;1;3;0;0;0;16;3;7;0;11;0;0;1;0;1;2;27;51;0;0;242;12;3;3;0;22;0;1;0;266;704
7721700:Aluguel de equipamentos recreativos e esportivos;1;0;0;15;0;0;0;0;2;5;11;5;9;0;0;0;3;0;0;0;0;2;0;3;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;8;0;0;34;0;5;1;0;2;0;1;0;51;184
7722500:Aluguel de fitas de vídeo, DVDs e similares;1;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;4;0;0;0;0;2;0;1;0;0;0;5;0;0;0;6;0;1;0;0;2;0;2;1;0;0;37;0;7;6;5;9;0;1;0;63;158
7723300:Aluguel de objetos do vestuário, jóias e acessórios;0;0;36;100;0;5;9;1;0;67;21;1;0;0;0;0;123;11;0;0;0;3;0;9;3;12;0;100;2;8;0;16;0;1;17;3;7;0;9;38;2;1;307;1;21;20;47;9;32;0;2;217;1261
7729201:Aluguel de aparelhos de jogos eletrônicos;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;2;0;0;0;0;1;0;0;1;0;0;5;0;0;0;0;0;0;0;1;26;42
7729202:Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal;0;0;0;33;6;0;0;0;0;5;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;87;19;0;0;29;0;1;0;0;6;0;3;31;0;5;288;4;3;15;3;0;1;2;1;132;680
7729203:Aluguel de material médico;0;0;0;3;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;2;119
7729299:Aluguel de outros objetos pessoais e domésticos não especificados anteriormente;0;0;0;18;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;1;0;0;1;0;0;80;131
7731400:Aluguel de máquinas e equipamentos agrícolas sem operador;0;1;2;105;0;2;7;0;0;50;0;0;0;0;10;0;6;6;0;0;3;2;1;6;2;0;0;3;0;18;0;52;57;5;4;0;4;3;43;17;1;12;10;0;10;66;5;27;11;5;1;10;567
7732201:Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes;1;0;1;304;2;0;106;6;0;95;26;1;6;14;14;0;79;37;0;1;10;4;7;4;10;0;0;359;0;24;1;47;0;0;0;0;52;0;4;157;10;7;487;106;53;56;11;40;12;45;22;466;2687
7732202:Aluguel de andaimes;0;0;0;26;0;0;9;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;13;0;2;0;1;0;0;0;0;56;0;0;1;0;1;44;0;5;8;0;1;0;1;0;185;358
7733100:Aluguel de máquinas e equipamentos para escritório;0;0;0;249;0;0;0;0;1;7;0;0;10;0;0;2;0;4;0;0;0;0;0;0;0;0;0;14;11;0;0;2;0;0;0;0;3;0;0;0;7;0;185;0;7;2;0;1;0;6;0;285;796
7739001:Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294;0;0;0;0;0;0;0;0;0;0;0;0;0;294
7739002:Aluguel de equipamentos científicos, médicos e hospitalares, sem operador;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;3;0;0;1;0;0;51;36;6;0;0;0;0;0;0;78;235
7739003:Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes;1;2;0;74;1;2;1;0;0;2;0;0;0;0;0;0;0;5;0;0;0;0;0;4;0;0;0;50;1;0;0;9;0;0;0;0;4;1;4;25;4;0;279;9;6;18;0;2;1;5;0;231;741
7739099:Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador;8;0;0;113;4;0;33;0;2;7;2;0;0;0;0;0;1;19;0;0;1;1;2;4;1;0;0;143;7;4;0;64;0;2;9;0;15;0;1;36;203;0;510;15;27;25;0;18;3;4;0;285;1569
7740300:Gestão de ativos intangíveis não-financeiros;0;0;0;19;0;0;2;0;0;1;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;191;0;0;0;0;0;0;0;0;84;342
7810800:Seleção e agenciamento de mão-de-obra;0;0;0;893;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;31;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1356;0;14;2;7;0;0;0;0;5979;8294
7820500:Locação de mão-de-obra temporária;0;0;0;406;1;0;0;0;0;0;0;0;0;0;18;0;0;12;0;0;0;0;0;2;0;0;0;252;0;0;0;13;0;0;0;0;23;0;0;0;0;0;4649;1;53;0;0;0;0;86;0;1332;6848
7830200:Fornecimento e gestão de recursos humanos para terceiros;0;0;0;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;4;0;23;0;0;0;0;0;0;0;0;0;0;79;0;602;0;0;67;0;111;0;12094;13715
7911200:Agências de viagens;88;19;26;313;2;12;6;3;192;64;12;16;51;11;42;8;62;44;1;21;15;10;12;48;3;0;1;411;22;29;1;31;2;3;3;2;1;6;6;102;1;7;914;1;72;86;2;128;1;11;4;1633;4561
7912100:Operadores turísticos;9;7;0;4;0;0;0;0;3;1;1;0;0;0;0;0;2;0;0;0;4;0;0;3;0;0;0;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;8;0;0;5;0;0;0;45;118
7990200:Serviços de reservas e outros serviços de turismo não especificados anteriormente;0;0;0;17;3;0;0;7;53;0;9;0;4;0;0;9;10;7;0;0;0;0;0;0;2;0;0;15;0;0;0;0;0;0;6;0;0;9;23;15;0;0;91;0;17;2;6;87;0;0;0;473;865
8011101:Atividades de vigilância e segurança privada;0;12;617;2571;1;6;327;0;9;579;168;0;0;0;21;24;55;383;0;0;0;0;82;87;1;110;0;5335;0;2;19;244;6;39;18;0;65;0;22;664;21;0;12915;2;258;469;3;129;0;123;12;23236;48635
8011102:Serviços de adestramento de cães de guarda;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7
8012900:Atividades de transporte de valores;31;0;0;522;0;0;42;0;0;155;0;36;22;0;0;0;0;146;0;26;0;94;0;68;0;0;0;414;74;0;0;155;0;0;0;0;0;0;38;0;0;0;1168;0;0;234;0;26;0;14;0;1196;4461
8020001:Atividades de monitoramento de sistemas de segurança eletrônico;0;0;11;163;0;8;4;0;0;63;18;0;0;0;12;5;43;17;7;0;1;58;0;49;0;0;0;126;0;15;0;90;0;0;9;0;0;0;4;107;0;0;278;0;6;66;6;3;0;0;11;242;1422
8020002:Outras atividades de serviços de segurança;0;0;7;2;0;0;0;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;0;0;0;2;0;3;39
8030700:Atividades de investigação particular;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
8111700:Serviços combinados para apoio a edifícios, exceto condomínios prediais;0;0;79;2073;3;0;84;0;0;75;0;37;0;0;1;0;40;9;0;0;0;21;0;0;0;0;0;3358;0;15;0;30;0;10;0;0;1;0;0;304;0;3;1771;0;105;155;23;38;39;93;16;2789;11172
8112500:Condomínios prediais;45;0;11;2844;0;6;64;4;9;311;9;0;30;1;49;0;95;126;0;0;0;5;0;37;0;0;0;2703;1;44;0;261;1;21;13;1;3;5;25;455;0;1;7218;1;529;531;6;3355;4;90;11;16642;35567
8121400:Limpeza em prédios e em domicílios;40;1;105;4859;0;0;46;1;3;952;9;1;5;0;60;0;159;49;0;1;6;41;0;155;4;0;0;3910;0;244;0;162;0;46;31;29;96;0;45;655;3;10;19641;0;702;207;15;293;1;139;82;30307;63115
8122200:Imunização e controle de pragas urbanas;3;0;0;73;8;0;0;10;0;7;0;1;1;6;4;0;5;24;0;0;4;3;1;5;0;0;0;140;0;31;0;22;0;0;0;0;1;0;4;18;0;0;378;0;9;46;0;19;0;8;0;265;1096
8129000:Atividades de limpeza não especificadas anteriormente;37;1;0;449;1;50;0;8;50;427;7;0;0;1;82;0;35;0;0;69;67;31;80;18;1;0;0;357;0;708;0;141;5;3;0;0;12;5;42;129;0;1;2663;7;52;178;14;35;0;66;347;399;6578
8130300:Atividades paisagísticas;2;0;6;103;4;1;60;24;4;28;13;5;1;0;89;7;46;73;0;0;1;3;20;42;7;0;0;48;0;2;4;74;0;2;3;0;32;0;0;40;27;0;221;0;8;22;1;28;0;29;0;317;1397
8211300:Serviços combinados de escritório e apoio administrativo;15;5;25;1144;15;17;94;9;26;407;29;24;54;83;61;5;81;306;1;11;13;43;14;200;11;0;7;3380;35;36;4;401;0;6;5;0;276;3;64;318;29;22;5412;13;676;1665;46;974;39;233;120;17975;34432
8219901:Fotocópias;8;12;7;227;3;11;23;13;2;32;3;14;0;0;3;0;26;34;0;7;5;9;7;26;1;0;2;169;26;4;0;16;0;0;0;0;33;0;10;28;3;2;249;0;41;43;1;38;0;8;2;442;1590
8219999:Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;11;4;7;273;9;42;38;15;5;214;141;12;5;89;5;6;43;190;0;0;168;4;7;16;6;1;0;272;5;126;0;191;3;8;31;0;396;0;127;1478;23;67;2179;50;979;247;197;476;33;35;63;990;9287
8220200:Atividades de teleatendimento;0;0;0;4468;0;0;0;0;0;4;0;0;0;9;0;0;42;42;0;0;0;0;0;3;0;0;0;481;3;0;0;0;0;0;1;0;5;0;0;0;0;0;11359;0;8;8;0;2;0;0;0;5170;21605
8230001:Serviços de organização de feiras, congressos, exposições e festas;1;0;18;184;2;1;30;2;0;46;0;3;1;1;0;0;20;34;1;1;17;8;4;21;0;0;0;317;1;13;0;25;0;0;1;0;4;0;15;18;0;3;1184;1;26;57;1;26;16;16;0;1480;3599
8230002:Casas de festas e eventos;6;1;1;23;0;0;2;0;0;39;3;1;1;4;0;1;5;6;0;0;0;1;0;2;0;0;0;27;0;1;0;3;0;1;1;0;0;0;5;28;0;0;145;0;11;11;0;13;0;3;1;163;509
8291100:Atividades de cobrança e informações cadastrais;2;1;26;722;4;6;16;6;3;162;5;5;39;2;0;0;19;14;0;6;10;15;2;17;2;0;0;805;23;51;0;120;0;0;0;0;6;1;12;73;0;9;1328;0;132;49;3;69;1;18;17;1233;5034
8292000:Envasamento e empacotamento sob contrato;0;0;0;97;21;9;0;0;0;0;14;0;1;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;79;0;25;62;0;93;2;0;11;0;0;0;63;503
8299701:Medição de consumo de energia elétrica, gás e água;0;0;0;319;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;475;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;753;0;395;0;0;0;0;0;0;77;2082
8299702:Emissão de vales-alimentação, vales-transporte e similares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;12;20
8299703:Serviços de gravação de carimbos, exceto confecção;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;5;0;0;0;0;0;1;14
8299704:Leiloeiros independentes;0;3;8;215;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;0;0;0;0;0;0;0;5;0;0;1;0;0;19;0;1;0;0;2;0;0;0;18;301
8299705:Serviços de levantamento de fundos sob contrato;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
8299706:Casas lotéricas;39;20;15;276;15;30;49;19;19;113;40;19;24;29;24;14;56;51;5;26;20;10;14;40;18;3;7;267;35;18;12;95;12;22;28;14;74;14;85;182;11;36;848;11;224;155;25;148;21;52;23;912;4319
8299707:Salas de acesso à internet;4;1;1;8;0;0;1;1;0;0;2;0;0;3;0;0;0;2;0;0;1;2;1;0;0;0;0;5;0;1;1;2;0;0;1;0;0;0;1;2;0;0;37;1;6;3;0;1;0;1;0;35;124
8299799:Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;6;5;5;1295;13;7;19;20;2;144;11;23;9;28;7;9;62;76;0;11;29;11;13;78;6;2;0;1194;12;5;0;65;0;8;9;6;40;4;351;420;7;13;4009;48;428;202;12;313;99;55;28;8701;17920
8411600:Administração pública em geral;4458;3886;4560;60682;2843;2920;6097;3678;4007;17885;9256;4597;3008;4023;3826;2706;7025;5842;1286;4365;3314;2434;2371;3467;3518;1026;934;60173;2831;3098;2318;7066;1699;3684;3620;1909;9779;2983;10229;17170;2715;4561;149070;4354;32321;15560;5501;17158;4148;6554;5780;195635;743930
8412400:Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;0;0;0;77;0;0;3;0;0;2;0;0;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;3;0;0;0;0;0;0;0;18;0;14;24615;0;170;0;13;0;130;0;2;1417;26749
8413200:Regulação das atividades econômicas;0;0;0;6926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;2085;9117
8421300:Relações exteriores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;3660;3666
8422100:Defesa;1032;0;0;1447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;192;11;0;0;0;0;0;0;0;0;0;0;1373;0;0;359;0;0;0;0;0;0;0;0;227745;232164
8423000:Justiça;0;0;0;1094;0;0;0;0;0;1;0;80;34;116;129;91;201;177;24;77;181;103;66;132;135;37;16;4302;136;113;38;310;64;0;4;0;1;0;4;3;0;0;10589;0;0;2;0;0;0;2;0;27319;45581
8424800:Segurança e ordem pública;0;0;0;2497;0;0;0;0;0;0;548;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;14275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23892;0;0;0;0;0;0;0;0;26778;67992
8425600:Defesa Civil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2753;0;0;0;0;0;0;0;0;0;2755
8430200:Seguridade social obrigatória;16;0;40;545;1;0;12;0;0;198;0;0;8;10;11;2;6;11;1;2;21;0;0;3;22;0;0;0;0;1;35;22;0;3;46;0;0;0;85;259;23;14;915;53;223;26;5;114;52;14;3;1850;4652
8511200:Educação infantil - creche;10;0;0;825;54;1;0;28;12;42;53;0;0;2;8;0;43;39;3;0;18;2;0;47;0;0;0;504;0;34;0;126;0;0;1;0;11;0;11;48;5;6;914;4;297;117;0;86;7;54;0;5026;8438
8512100:Educação infantil - pré-escola;29;0;24;670;18;29;21;33;45;521;78;58;48;100;56;0;60;73;25;25;0;36;0;99;0;0;0;806;61;74;0;300;39;27;24;16;177;9;107;414;18;35;4421;48;816;217;30;295;46;191;101;5098;15418
8513900:Ensino fundamental;270;113;106;1902;27;128;229;142;116;693;147;105;92;62;72;34;201;154;0;35;178;19;47;60;87;11;0;2357;246;113;8;213;0;58;43;185;182;59;262;1240;48;46;5668;35;3273;3736;109;610;231;278;59;7647;31736
8520100:Ensino médio;84;218;113;1284;48;0;189;0;37;378;15;0;8;39;34;1;243;238;0;8;14;9;0;66;14;0;0;846;57;127;0;107;0;0;80;0;99;2;34;225;34;6;1641;0;331;244;43;245;33;168;76;5130;12568
8531700:Educação superior - graduação;57;8;0;5367;43;0;0;0;0;1049;12;67;85;87;0;0;116;408;0;0;0;0;0;35;102;0;0;3925;33;0;0;102;0;0;59;0;0;0;1;391;0;135;6842;0;351;1277;15;351;1;34;0;7727;28680
8532500:Educação superior - graduação e pós-graduação;0;1;0;1477;0;0;306;3;0;1760;1;48;5;0;0;0;139;145;0;0;17;328;22;184;1;0;0;2912;2239;171;0;371;0;0;0;0;43;0;0;3902;64;0;2070;0;245;414;0;26;4;175;91;8395;25559
8533300:Educação superior - pós-graduação e extensão;0;0;0;939;7;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;5;0;6;0;0;0;0;82;0;396;1351;0;0;838;0;13;0;0;0;0;0;0;1246;4931
8541400:Educação profissional de nível técnico;0;0;1;70;0;4;13;3;0;52;18;7;0;8;0;0;18;3;0;4;10;6;0;16;17;0;0;103;0;0;0;20;6;16;0;0;4;0;197;57;135;10;735;0;137;283;0;178;246;5;24;182;2588
8542200:Educação profissional de nível tecnológico;0;0;0;1167;3;0;0;14;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2258;0;4;0;0;0;0;0;0;1069;4521
8550301:Administração de caixas escolares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
8550302:Atividades de apoio à educação, exceto caixas escolares;3;0;0;76;0;0;7;1;0;36;0;11;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;21;0;0;0;1;0;0;4;0;1;0;0;52;0;0;440;0;94;0;1;0;0;2;0;1195;1950
8591100:Ensino de esportes;0;0;0;33;0;0;3;0;0;12;0;0;6;0;0;0;10;11;0;0;0;1;0;0;0;0;0;22;0;3;0;0;0;0;1;0;0;0;0;20;6;0;90;0;10;1;0;9;0;9;17;358;622
8592901:Ensino de dança;0;0;0;21;0;0;0;0;0;7;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;17;2;0;0;6;0;0;0;0;0;0;0;3;0;0;37;0;1;5;2;3;0;0;0;69;179
8592902:Ensino de artes cênicas, exceto dança;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
8592903:Ensino de música;0;0;0;2;0;0;0;0;0;7;0;0;1;2;0;0;8;3;0;0;0;0;0;8;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;1;0;0;64;0;1;1;0;4;0;0;1;67;179
8592999:Ensino de arte e cultura não especificado anteriormente;15;0;0;2;0;0;1;0;0;3;1;0;6;1;0;0;4;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1;0;0;1;0;6;0;1;5;0;0;16;0;5;2;0;1;0;1;0;97;183
8593700:Ensino de idiomas;9;3;10;275;14;3;50;10;7;145;32;9;6;15;18;3;99;68;0;0;12;29;7;25;10;4;0;248;1;36;0;42;0;0;4;0;10;2;19;143;4;1;676;8;156;98;4;66;0;58;11;1911;4361
8599601:Formação de condutores;25;36;40;377;42;44;102;35;54;254;110;48;51;48;58;31;134;132;14;37;35;16;25;71;35;5;11;317;34;53;25;118;16;18;11;24;69;22;74;216;17;31;759;36;381;193;17;135;27;49;51;899;5462
8599602:Cursos de pilotagem;0;0;0;2;0;0;0;0;0;11;0;0;1;0;3;0;0;2;0;0;0;0;0;0;0;0;0;8;0;10;1;4;0;0;0;0;0;0;0;6;0;0;5;0;0;0;0;0;0;0;0;14;67
